"subn","word1","word2","jol","jolrt","trial","list","practice","jolrank","jolrankp","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"6430","bleach","ruin",80,13.047,3,1,0,27,0.675,NA,NA,NA,NA,"ruin",1,1.665,4.079
"6430","bias","sirloin",93,2.919,17,1,1,36,0.9,NA,NA,NA,NA,"sirloin",1,1.488,4.063
"6430","bacon","feud",63,13.122,33,1,1,20,0.5,NA,NA,NA,NA,"feud",1,12.376,17.478
"6430","rock","milk",31,5.604,18,1,0,11,0.275,NA,NA,NA,NA,"milk",1,7.977,9.383
"6430","grip","beach",21,5.579,19,1,0,5,0.125,NA,NA,NA,NA,"beach",1,8.01,9.497
"6430","anger","decay",85,5.278,31,1,1,32,0.8,NA,NA,NA,NA,"decay",1,1.784,3.295
"6430","fee","chowder",55,6.24,35,1,0,19,0.475,NA,NA,NA,NA,"SKIP",0,8.856,10.495
"6430","process","joker",38,6.377,6,1,0,17,0.425,NA,NA,NA,NA,"joker",1,14.2,15.743
"6430","port","cinema",36,24.245,26,1,0,15,0.375,NA,NA,NA,NA,"cinema",1,4.161,6.576
"6430","collect","loyalty",81,4.683,13,1,0,29,0.725,NA,NA,NA,NA,"loyalty",1,8.585,11.414
"6430","risk","zero",86,5.312,2,1,0,33,0.825,NA,NA,NA,NA,"zero",1,2.833,4.095
"6430","smother","surgery",100,2.385,23,1,1,40,1,NA,NA,NA,NA,"surgery",1,1.544,3.535
"6430","bullet","walkway",30,5.374,40,1,1,10,0.25,NA,NA,NA,NA,"walkway",1,2.816,5.21
"6430","need","faucet",71,2.445,9,1,0,23,0.575,NA,NA,NA,NA,"SKIP",0,20.783,22.519
"6430","knock","otter",76,4.411,34,1,0,25,0.625,NA,NA,NA,NA,"otter",1,4.936,7.775
"6430","capital","figure",23,9.066,38,1,1,6,0.15,NA,NA,NA,NA,"figure",1,2.455,5.647
"6430","copy","bedroom",27,4.573,4,1,1,8,0.2,NA,NA,NA,NA,"bedroom",1,4.425,6.199
"6430","visit","glove",13,15.223,39,1,0,1,0.025,NA,NA,NA,NA,"glove",1,4.455,5.751
"6430","calf","annoy",21,6.39,24,1,1,4,0.1,NA,NA,NA,NA,"annoy",1,1.607,3.046
"6501","biology","temper",49,6.943,8,1,0,30,0.75,NA,NA,NA,NA,"temper",1,6.348,8.183
"6501","anger","decay",9,3.079,12,1,1,15,0.375,NA,NA,NA,NA,"process",0,9.359,12.881
"6501","date","laugh",81,3.006,22,1,0,40,1,NA,NA,NA,NA,"laugh",1,2.408,3.943
"6501","remind","foam",20,2.191,39,1,1,23,0.575,NA,NA,NA,NA,"bottom",0,5.423,7.405
"6501","forest","knob",8,3.089,21,1,1,13,0.325,NA,NA,NA,NA,"broken",0,8.387,10.203
"6501","fee","chowder",3,2.83,6,1,1,3,0.075,NA,NA,NA,NA,"apply",0,2.615,4.392
"6501","rock","milk",19,2.982,29,1,0,22,0.55,NA,NA,NA,NA,"milk",1,3.129,5.558
"6501","prison","loaf",36,8.466,2,1,0,28,0.7,NA,NA,NA,NA,"loaf",1,2.824,4.912
"6501","collect","loyalty",70,10.2,18,1,0,32,0.8,NA,NA,NA,NA,"apply",0,21.256,83.687
"6501","process","joker",7,2.002,11,1,1,11,0.275,NA,NA,NA,NA,"fee",0,3.115,4.818
"6501","bias","sirloin",77,8.787,28,1,0,38,0.95,NA,NA,NA,NA,"sirloin",1,2.194,5.474
"6501","knock","otter",9,2.328,7,1,0,14,0.35,NA,NA,NA,NA,"friend",0,11.346,14.46
"6501","replace","roach",5,3.018,13,1,1,7,0.175,NA,NA,NA,NA,"access",0,9.192,11.683
"6501","mill","feast",10,8.098,5,1,0,16,0.4,NA,NA,NA,NA,"feast",1,1.843,3.772
"6501","glue","force",73,7.177,20,1,0,34,0.85,NA,NA,NA,NA,"force",1,1.597,3.525
"6501","caring","skirt",4,3.303,34,1,1,5,0.125,NA,NA,NA,NA,"fun",0,1.328,2.82
"6501","calf","annoy",22,2.941,25,1,1,25,0.625,NA,NA,NA,NA,"roast",0,3.619,6.636
"6501","bleach","ruin",32,2.973,35,1,1,27,0.675,NA,NA,NA,NA,"water",0,6.477,10.516
"6501","pea","bathtub",6,2.318,14,1,0,10,0.25,NA,NA,NA,NA,"bathtub",1,17.422,20.67
"6501","fan","feature",1,2.826,9,1,0,2,0.05,NA,NA,NA,NA,"feature",1,1.553,3.677
"6501","grip","beach",6,6.209,26,1,0,8,0.2,NA,NA,NA,NA,"peanut",0,6.77,9.114
"6501","copy","bedroom",71,8.935,1,1,1,33,0.825,NA,NA,NA,NA,"bedroom",1,1.261,3.667
"6501","smother","surgery",75,9.816,3,1,0,36,0.9,NA,NA,NA,NA,"surgery",1,1.961,4.373
"6501","climax","saucer",22,6.362,30,1,0,24,0.6,NA,NA,NA,NA,"saucer",1,2.697,7.595
"6501","find","clown",4,6.427,10,1,0,4,0.1,NA,NA,NA,NA,"access",0,16.604,33.609
"6501","need","faucet",8,4.038,24,1,0,12,0.3,NA,NA,NA,NA,"faucet",1,1.57,5.479
"6501","banner","glide",11,8.872,36,1,0,18,0.45,NA,NA,NA,NA,"drown",0,4.501,6.453
"6501","bacon","feud",13,2.88,37,1,1,21,0.525,NA,NA,NA,NA,"roach",0,1.511,3.4
"6501","visit","glove",5,2.97,4,1,0,6,0.15,NA,NA,NA,NA,"city",0,6.213,7.81
"6501","capital","figure",24,3.344,23,1,0,26,0.65,NA,NA,NA,NA,"human",0,4.715,23.308
"6501","want","ascent",6,2.889,33,1,1,9,0.225,NA,NA,NA,NA,"success",0,5.423,7.848
"6501","risk","zero",42,11.396,40,1,1,29,0.725,NA,NA,NA,NA,"free",0,1.108,2.869
"6501","plant","worm",77,3.895,19,1,1,37,0.925,NA,NA,NA,NA,"worm",1,1.174,3.15
"6501","link","crisis",1,3.597,31,1,1,1,0.025,NA,NA,NA,NA,"reach",0,2.896,9.933
"6501","nerve","bumper",13,3.121,16,1,1,19,0.475,NA,NA,NA,NA,"parking",0,3.86,11.169
"6501","chicken","beet",74,5.718,32,1,1,35,0.875,NA,NA,NA,NA,"beets",0,1.905,4.766
"6501","pork","emperor",10,3.896,27,1,1,17,0.425,NA,NA,NA,NA,"roach",0,1.849,3.717
"6501","bullet","walkway",69,4.04,17,1,1,31,0.775,NA,NA,NA,NA,"sidewalk",0,1.294,4.235
"6501","port","cinema",79,4.703,38,1,1,39,0.975,NA,NA,NA,NA,"cinema",1,1.565,5.054
"6501","shrink","mafia",13,14.396,15,1,0,20,0.5,NA,NA,NA,NA,"mafia",1,2.115,4.68
"6506","caring","skirt",35,1.567,21,1,1,28,0.7,NA,NA,NA,NA,"force",0,28.429,29.304
"6506","replace","roach",22,4.849,11,1,0,3,0.075,NA,NA,NA,NA,"smother",0,2.581,3.542
"6506","nerve","bumper",22,1.973,1,1,1,4,0.1,NA,NA,NA,NA,"sirloin",0,7.493,8.861
"6506","anger","decay",44,1.491,33,1,0,39,0.975,NA,NA,NA,NA,"collect",0,1.881,3.152
"6506","banner","glide",40,2.179,22,1,0,37,0.925,NA,NA,NA,NA,"glide",1,4.578,7.947
"6506","glue","force",31,1.76,14,1,0,17,0.425,NA,NA,NA,NA,"feud",0,5.948,7.443
"6506","rock","milk",30,1.57,31,1,0,15,0.375,NA,NA,NA,NA,"milk",1,1.747,2.562
"6506","plant","worm",29,1.513,8,1,0,13,0.325,NA,NA,NA,NA,"worm",1,2.017,2.525
"6506","bacon","feud",23,1.76,28,1,0,5,0.125,NA,NA,NA,NA,"feud",1,2.842,5.052
"6506","fan","feature",33,1.694,26,1,0,23,0.575,NA,NA,NA,NA,"mill",0,10.874,11.688
"6506","biology","temper",30,1.473,34,1,1,16,0.4,NA,NA,NA,NA,"surgery",0,6.988,9.22
"6506","fee","chowder",29,2.552,36,1,1,14,0.35,NA,NA,NA,NA,"chowder",1,6.446,8.908
"6506","grip","beach",37,1.689,25,1,1,32,0.8,NA,NA,NA,NA,"pork",0,6.703,7.632
"6506","knock","otter",41,2.675,6,1,1,38,0.95,NA,NA,NA,NA,"mafia",0,1.878,2.968
"6506","capital","figure",32,2.104,10,1,0,21,0.525,NA,NA,NA,NA,"fan",0,3.179,3.731
"6506","bleach","ruin",16,2.109,29,1,0,1,0.025,NA,NA,NA,NA,"beet",0,3.322,4.178
"6506","find","clown",24,1.577,19,1,1,6,0.15,NA,NA,NA,NA,"bullet",0,2.418,3.589
"6506","port","cinema",28,1.781,20,1,1,10,0.25,NA,NA,NA,NA,"otter",0,3.384,4.377
"6506","shrink","mafia",32,1.541,5,1,1,18,0.45,NA,NA,NA,NA,"rock",0,2.457,3.086
"6506","link","crisis",32,1.387,39,1,1,22,0.55,NA,NA,NA,NA,"glove",0,5.505,6.268
"6506","collect","loyalty",39,1.909,12,1,1,36,0.9,NA,NA,NA,NA,"loyalty",1,2.29,3.519
"6506","visit","glove",38,1.704,37,1,0,35,0.875,NA,NA,NA,NA,"force",0,5.825,6.857
"6506","date","laugh",32,1.812,35,1,1,20,0.5,NA,NA,NA,NA,"knock",0,3.556,4.324
"6506","mill","feast",27,1.53,18,1,1,8,0.2,NA,NA,NA,NA,"feast",1,5.697,19.371
"6506","chicken","beet",17,1.707,17,1,1,2,0.05,NA,NA,NA,NA,"beet",1,3.837,4.638
"6506","remind","foam",54,2.086,15,1,1,40,1,NA,NA,NA,NA,"worm",0,1.374,1.914
"6506","calf","annoy",28,1.506,9,1,0,11,0.275,NA,NA,NA,NA,"knock",0,1.383,2.053
"6506","bias","sirloin",34,1.984,30,1,1,24,0.6,NA,NA,NA,NA,"smother",0,6.567,7.497
"6506","smother","surgery",37,1.58,16,1,1,30,0.75,NA,NA,NA,NA,"surgery",1,2.292,3.416
"6506","need","faucet",29,1.509,7,1,1,12,0.3,NA,NA,NA,NA,"fan",0,2.55,3.042
"6506","want","ascent",28,1.885,27,1,0,9,0.225,NA,NA,NA,NA,"sirloin",0,2.062,3.156
"6506","prison","loaf",37,2.907,38,1,0,31,0.775,NA,NA,NA,NA,"loaf",1,2.355,2.938
"6506","forest","knob",36,2.005,23,1,0,29,0.725,NA,NA,NA,NA,"chicken",0,3.152,4.121
"6506","climax","saucer",26,1.374,4,1,0,7,0.175,NA,NA,NA,NA,"shrink",0,1.59,2.309
"6506","bullet","walkway",32,1.522,24,1,0,19,0.475,NA,NA,NA,NA,"walkway",1,4.127,5.085
"6506","pea","bathtub",35,1.921,32,1,0,27,0.675,NA,NA,NA,NA,"glove",0,4.094,4.867
"6506","process","joker",35,1.519,13,1,1,26,0.65,NA,NA,NA,NA,"collect",0,1.711,2.882
"6506","copy","bedroom",37,1.656,3,1,0,33,0.825,NA,NA,NA,NA,"chicken",0,3.848,4.745
"6506","pork","emperor",38,1.603,2,1,1,34,0.85,NA,NA,NA,NA,"emperor",1,4.247,5.233
"6506","risk","zero",35,2.198,40,1,0,25,0.625,NA,NA,NA,NA,"chowder",0,2.213,3.241
"6556","risk","zero",4,3.854,26,1,0,31,0.775,NA,NA,NA,NA,"zero",1,10.671,14.349
"6556","fan","feature",4,4.812,23,1,0,27,0.675,NA,NA,NA,NA,"feature",1,9.792,12.046
"6556","capital","figure",3,11.046,18,1,0,13,0.325,NA,NA,NA,NA,"figure",1,3.792,5.887
"6556","biology","temper",3,5.67,24,1,0,17,0.425,NA,NA,NA,NA,"temper",1,2.561,4.456
"6556","bias","sirloin",6,3.542,39,1,1,34,0.85,NA,NA,NA,NA,"mill",0,5.056,6.687
"6556","fee","chowder",3,3.551,19,1,1,16,0.4,NA,NA,NA,NA,"rock",0,10.272,12.239
"6556","process","joker",1,4.759,38,1,0,1,0.025,NA,NA,NA,NA,"joker",1,6.305,7.928
"6556","bleach","ruin",82,6.16,3,1,1,40,1,NA,NA,NA,NA,"ruin",1,5.304,7.071
"6556","grip","beach",4,4.279,33,1,1,30,0.75,NA,NA,NA,NA,"bars",0,1.897,3.503
"6556","knock","otter",2,5.204,10,1,0,9,0.225,NA,NA,NA,NA,"otter",1,3.395,5.167
"6556","banner","glide",1,5.223,15,1,1,6,0.15,NA,NA,NA,NA,"flag",0,4.298,5.991
"6556","collect","loyalty",1,4.472,22,1,1,2,0.05,NA,NA,NA,NA,"card",0,2.457,4.072
"6556","forest","knob",1,4.702,21,1,0,5,0.125,NA,NA,NA,NA,"find",0,3.168,4.791
"6556","shrink","mafia",1,5.151,20,1,1,4,0.1,NA,NA,NA,NA,"wrap",0,1.801,3.592
"6556","mill","feast",4,3.479,29,1,1,32,0.8,NA,NA,NA,NA,"bias",0,1.881,4.647
"6556","chicken","beet",4,4.479,7,1,1,24,0.6,NA,NA,NA,NA,"finger",0,4.809,6.56
"6556","climax","saucer",2,6.263,2,1,1,8,0.2,NA,NA,NA,NA,"mountain",0,3.497,5.592
"6556","copy","bedroom",3,4.226,8,1,1,14,0.35,NA,NA,NA,NA,"paper",0,1.569,3.079
"6556","need","faucet",7,3.663,5,1,0,35,0.875,NA,NA,NA,NA,"faucet",1,3.288,5.383
"6556","link","crisis",1,4.127,13,1,0,3,0.075,NA,NA,NA,NA,"crisis",1,6.616,8.688
"6556","date","laugh",64,8.818,31,1,1,38,0.95,NA,NA,NA,NA,"laugh",1,1.328,3.047
"6556","replace","roach",4,11.303,40,1,1,26,0.65,NA,NA,NA,NA,"gasket",0,39.991,42.556
"6556","remind","foam",4,5.806,28,1,0,29,0.725,NA,NA,NA,NA,"copy",0,10.504,13.24
"6556","smother","surgery",3,5.76,16,1,0,21,0.525,NA,NA,NA,NA,"surgery",1,2.608,5.056
"6556","anger","decay",2,3.967,17,1,1,10,0.25,NA,NA,NA,NA,"red",0,13.286,14.653
"6556","bacon","feud",4,5.896,1,1,1,28,0.7,NA,NA,NA,NA,"pork",0,1.497,5.207
"6556","pork","emperor",3,4.563,12,1,1,18,0.45,NA,NA,NA,NA,"bacon",0,2.641,4.567
"6556","caring","skirt",3,5.551,35,1,0,23,0.575,NA,NA,NA,NA,"rock",0,9.457,11.384
"6556","pea","bathtub",2,3.655,32,1,0,11,0.275,NA,NA,NA,NA,"bathtub",1,3.768,6.351
"6556","want","ascent",3,4.194,9,1,0,19,0.475,NA,NA,NA,NA,"chicken",0,6.048,8.431
"6556","visit","glove",3,4.832,36,1,1,22,0.55,NA,NA,NA,NA,"mountain",0,1.776,3.84
"6556","calf","annoy",66,8.016,4,1,0,39,0.975,NA,NA,NA,NA,"annoy",1,1.56,3.542
"6556","port","cinema",4,3.903,6,1,0,25,0.625,NA,NA,NA,NA,"cinema",1,1.496,6.743
"6556","nerve","bumper",10,26.002,25,1,0,37,0.925,NA,NA,NA,NA,"ending",0,1.289,3.224
"6556","prison","loaf",2,4.455,14,1,1,12,0.3,NA,NA,NA,NA,"bread",0,1.417,3.038
"6556","bullet","walkway",8,9.463,34,1,1,36,0.9,NA,NA,NA,NA,"proof",0,1.8,3.703
"6556","plant","worm",6,9.471,11,1,0,33,0.825,NA,NA,NA,NA,"worm",1,1.21,2.928
"6556","rock","milk",3,6.006,30,1,0,15,0.375,NA,NA,NA,NA,"milk",1,1.449,3.407
"6556","find","clown",2,4.055,37,1,0,7,0.175,NA,NA,NA,NA,"clown",1,2.923,5.544
"6556","glue","force",3,4.246,27,1,1,20,0.5,NA,NA,NA,NA,"gun",0,1.64,2.934
"6611","caring","skirt",35,1.656,4,1,0,16,0.4,NA,NA,NA,NA,"beach",0,5.376,6.252
"6611","pea","bathtub",67,5.59,40,1,1,35,0.875,NA,NA,NA,NA,"vital",0,10.838,12.064
"6611","port","cinema",42,5.338,11,1,0,20,0.5,NA,NA,NA,NA,"walkway",0,70.557,71.368
"6611","fan","feature",16,1.705,33,1,1,5,0.125,NA,NA,NA,NA,"sirloin",0,68.147,69.012
"6611","grip","beach",32,1.926,37,1,1,15,0.375,NA,NA,NA,NA,"beach",1,2.746,3.647
"6611","want","ascent",12,1.573,18,1,1,3,0.075,NA,NA,NA,NA,"caring",0,6.673,7.363
"6611","knock","otter",35,76.301,19,1,1,17,0.425,NA,NA,NA,NA,"mafia",0,3.695,4.275
"6611","bleach","ruin",66,1.782,30,1,0,34,0.85,NA,NA,NA,NA,"serve",0,28.292,29.68
"6611","glue","force",71,2.605,10,1,1,37,0.925,NA,NA,NA,NA,"skip",0,30.51,31.161
"6611","anger","decay",39,1.429,36,1,1,19,0.475,NA,NA,NA,NA,"skip",0,11.478,12.039
"6611","date","laugh",25,1.449,9,1,1,9,0.225,NA,NA,NA,NA,"skip",0,35.697,36.252
"6611","prison","loaf",58,1.317,12,1,1,27,0.675,NA,NA,NA,NA,"loaf",1,2.126,2.671
"6611","bias","sirloin",53,2.627,1,1,1,23,0.575,NA,NA,NA,NA,"walkway",0,5.924,6.795
"6611","mill","feast",36,2.215,24,1,0,18,0.45,NA,NA,NA,NA,"skip",0,1.835,3.364
"6611","bacon","feud",88,1.641,6,1,0,40,1,NA,NA,NA,NA,"feud",1,12.678,14.831
"6611","calf","annoy",59,1.822,23,1,1,29,0.725,NA,NA,NA,NA,"skip",0,2.998,3.504
"6611","forest","knob",44,2.592,28,1,1,21,0.525,NA,NA,NA,NA,"skip",0,22.935,23.776
"6611","copy","bedroom",9,150.985,39,1,0,2,0.05,NA,NA,NA,NA,"walkway",0,1.777,2.41
"6611","fee","chowder",25,3.003,15,1,0,10,0.25,NA,NA,NA,NA,"bathtub",0,2.691,5.047
"6611","rock","milk",6,268.933,21,1,1,1,0.025,NA,NA,NA,NA,"salt",0,14.379,14.941
"6611","visit","glove",13,2.378,22,1,0,4,0.1,NA,NA,NA,NA,"shrink",0,1.714,2.58
"6611","need","faucet",20,25.279,3,1,1,7,0.175,NA,NA,NA,NA,"skip",0,1.103,1.754
"6611","capital","figure",59,1.628,13,1,0,28,0.7,NA,NA,NA,NA,"skip",0,2.066,2.841
"6611","link","crisis",25,2.095,7,1,1,11,0.275,NA,NA,NA,NA,"caring",0,3.099,3.694
"6611","process","joker",29,2.625,35,1,1,13,0.325,NA,NA,NA,NA,"skip",0,5.237,6.51
"6611","climax","saucer",86,59.38,8,1,1,39,0.975,NA,NA,NA,NA,"saucer",1,1.565,2.466
"6611","collect","loyalty",26,1.797,5,1,0,12,0.3,NA,NA,NA,NA,"skip",0,4.159,4.801
"6611","replace","roach",23,1.707,14,1,0,8,0.2,NA,NA,NA,NA,"skip",0,1.887,2.486
"6611","pork","emperor",69,32.436,17,1,0,36,0.9,NA,NA,NA,NA,"sirloin",0,3.168,4.419
"6611","biology","temper",60,2.327,38,1,0,30,0.75,NA,NA,NA,NA,"skip",0,9.46,13.744
"6611","nerve","bumper",54,3.497,29,1,0,24,0.6,NA,NA,NA,NA,"shrink",0,227.828,230.754
"6611","shrink","mafia",57,11.936,20,1,0,26,0.65,NA,NA,NA,NA,"mafia",1,0.998,1.718
"6611","risk","zero",56,1.724,16,1,1,25,0.625,NA,NA,NA,NA,"skip",0,1.433,1.999
"6611","chicken","beet",73,5.875,31,1,0,38,0.95,NA,NA,NA,NA,"walkway",0,3.543,5.964
"6611","smother","surgery",61,2.292,25,1,1,31,0.775,NA,NA,NA,NA,"skip",0,1.328,2.079
"6611","find","clown",17,2.156,34,1,0,6,0.15,NA,NA,NA,NA,"skip",0,2.431,2.971
"6611","banner","glide",49,4.24,26,1,0,22,0.55,NA,NA,NA,NA,"sirloin",0,3.43,13.859
"6611","remind","foam",64,1.702,27,1,1,33,0.825,NA,NA,NA,NA,"skip",0,3.809,5.948
"6611","plant","worm",31,77.414,32,1,0,14,0.35,NA,NA,NA,NA,"biology",0,1.851,2.732
"6611","bullet","walkway",62,1.673,2,1,0,32,0.8,NA,NA,NA,NA,"walkway",1,1.335,1.993
"6632","want","ascent",10,1.903,24,1,1,36,0.9,NA,NA,NA,NA,"need",0,2.859,5.312
"6632","port","cinema",5,1.64,11,1,0,17,0.425,NA,NA,NA,NA,"vacation",0,4.34,7.334
"6632","remind","foam",4,1.567,25,1,1,8,0.2,NA,NA,NA,NA,"notification",0,2.158,7.063
"6632","find","clown",11,1.446,13,1,1,40,1,NA,NA,NA,NA,"treasure",0,2.281,4.584
"6632","plant","worm",7,1.623,3,1,0,33,0.825,NA,NA,NA,NA,"proposal",0,4.748,9.375
"6632","rock","milk",5,1.584,33,1,0,21,0.525,NA,NA,NA,NA,"carpet",0,2.631,4.767
"6632","mill","feast",5,1.6,37,1,0,19,0.475,NA,NA,NA,NA,"window",0,2.503,4.342
"6632","pork","emperor",10,1.735,12,1,0,37,0.925,NA,NA,NA,NA,"autumn",0,5.617,8.104
"6632","shrink","mafia",1,2.057,17,1,0,1,0.025,NA,NA,NA,NA,"top",0,2.513,4.199
"6632","calf","annoy",7,7.43,19,1,1,32,0.8,NA,NA,NA,NA,"farmer",0,1.5,3.616
"6632","bullet","walkway",4,1.487,39,1,1,12,0.3,NA,NA,NA,NA,"machine",0,1.605,5.455
"6632","smother","surgery",5,1.408,9,1,1,20,0.5,NA,NA,NA,NA,"orange",0,2.544,4.574
"6632","capital","figure",3,1.439,7,1,1,6,0.15,NA,NA,NA,NA,"figure",1,1.975,4.014
"6632","pea","bathtub",3,1.8,4,1,0,7,0.175,NA,NA,NA,NA,"wandering",0,7.356,10.256
"6632","need","faucet",4,1.584,28,1,1,10,0.25,NA,NA,NA,NA,"want",0,1.603,3.336
"6632","bleach","ruin",9,1.92,15,1,0,35,0.875,NA,NA,NA,NA,"sunshine",0,4.236,6.976
"6632","fan","feature",5,1.639,30,1,1,18,0.45,NA,NA,NA,NA,"ceiling",0,1.403,9.319
"6632","nerve","bumper",5,1.575,38,1,1,22,0.55,NA,NA,NA,NA,"block",0,2.17,4.494
"6632","bacon","feud",5,1.583,5,1,0,25,0.625,NA,NA,NA,NA,"hamburger",0,7.76,10.192
"6632","process","joker",5,2.143,35,1,1,14,0.35,NA,NA,NA,NA,"triangle",0,7.061,10.607
"6632","visit","glove",11,1.959,23,1,1,38,0.95,NA,NA,NA,NA,"vacation",0,1.871,8.757
"6632","anger","decay",5,2.119,2,1,1,24,0.6,NA,NA,NA,NA,"argument",0,2.395,6.671
"6632","link","crisis",11,1.728,29,1,0,39,0.975,NA,NA,NA,NA,"chain",0,3.692,5.982
"6632","banner","glide",6,2.151,16,1,1,30,0.75,NA,NA,NA,NA,"flag",0,2.276,5.615
"6632","collect","loyalty",5,1.727,32,1,0,23,0.575,NA,NA,NA,NA,"treasure",0,2.473,6.52
"6632","prison","loaf",3,1.895,22,1,0,5,0.125,NA,NA,NA,NA,"loaf",1,4.976,6.616
"6632","date","laugh",5,1.544,31,1,0,27,0.675,NA,NA,NA,NA,"pineapple",0,2.879,5.264
"6632","bias","sirloin",2,1.839,34,1,0,3,0.075,NA,NA,NA,NA,"triangle",0,4.111,7.04
"6632","copy","bedroom",4,1.935,6,1,0,9,0.225,NA,NA,NA,NA,"report",0,6.726,8.92
"6632","caring","skirt",5,1.672,10,1,0,15,0.375,NA,NA,NA,NA,"hospice",0,4.026,8.8
"6632","glue","force",8,1.903,27,1,1,34,0.85,NA,NA,NA,NA,"attachment",0,4.262,6.984
"6632","knock","otter",4,1.735,1,1,0,11,0.275,NA,NA,NA,NA,"forest",0,4.113,6.399
"6632","biology","temper",2,1.919,14,1,1,2,0.05,NA,NA,NA,NA,"fish",0,1.661,3.552
"6632","chicken","beet",5,1.664,21,1,1,26,0.65,NA,NA,NA,NA,"plant",0,1.692,3.375
"6632","climax","saucer",5,1.895,26,1,1,16,0.4,NA,NA,NA,NA,"rug",0,2.26,4.439
"6632","forest","knob",6,1.919,20,1,1,28,0.7,NA,NA,NA,NA,"canopy",0,2.421,7.527
"6632","fee","chowder",6,1.672,40,1,0,31,0.775,NA,NA,NA,NA,"mailbox",0,2.688,6.383
"6632","replace","roach",4,1.616,18,1,0,13,0.325,NA,NA,NA,NA,"refund",0,3.642,6.007
"6632","grip","beach",6,1.463,36,1,0,29,0.725,NA,NA,NA,NA,"handle",0,2.882,4.888
"6632","risk","zero",3,1.448,8,1,1,4,0.1,NA,NA,NA,NA,"assessment",0,1.882,6.865
"6653","shrink","mafia",7,4.749,29,1,1,29,0.725,NA,NA,NA,NA,"ray",0,3.845,5.589
"6653","smother","surgery",5,4.149,27,1,0,18,0.45,NA,NA,NA,NA,"coin",0,5.306,7.573
"6653","grip","beach",6,3.029,28,1,0,24,0.6,NA,NA,NA,NA,"tight",0,3.184,5.049
"6653","pea","bathtub",4,2.666,39,1,1,9,0.225,NA,NA,NA,NA,"soup",0,3.56,5.459
"6653","process","joker",6,2.731,1,1,1,25,0.625,NA,NA,NA,NA,"task",0,2.074,3.947
"6653","banner","glide",6,2.681,6,1,1,23,0.575,NA,NA,NA,NA,"script",0,23.108,25.54
"6653","bias","sirloin",6,2.99,12,1,0,22,0.55,NA,NA,NA,NA,"sirloin",1,2.678,4.922
"6653","find","clown",5,3.587,17,1,1,15,0.375,NA,NA,NA,NA,"tip",0,3.012,4.525
"6653","chicken","beet",6,2.676,33,1,0,26,0.65,NA,NA,NA,NA,"stock",0,1.995,3.65
"6653","forest","knob",6,3.159,18,1,1,21,0.525,NA,NA,NA,NA,"green",0,2.142,3.799
"6653","knock","otter",42,2.558,9,1,1,39,0.975,NA,NA,NA,NA,"wood",0,1.492,3.882
"6653","climax","saucer",13,3.734,14,1,1,37,0.925,NA,NA,NA,NA,"sight",0,2.477,4.055
"6653","glue","force",6,3.181,30,1,1,27,0.675,NA,NA,NA,NA,"stick",0,1.547,3.728
"6653","calf","annoy",13,4.136,21,1,0,36,0.9,NA,NA,NA,NA,"soft",0,7.427,11.189
"6653","prison","loaf",3,2.881,8,1,1,7,0.175,NA,NA,NA,NA,"guard",0,1.959,3.971
"6653","bleach","ruin",4,2.533,22,1,1,11,0.275,NA,NA,NA,NA,"shirt",0,1.886,3.572
"6653","biology","temper",9,2.647,34,1,0,32,0.8,NA,NA,NA,NA,"class",0,5.541,7.085
"6653","fee","chowder",4,2.58,13,1,0,8,0.2,NA,NA,NA,NA,"script",0,1.874,4.169
"6653","copy","bedroom",10,2.848,16,1,1,33,0.825,NA,NA,NA,NA,"paste",0,1.737,5.312
"6653","caring","skirt",2,2.683,7,1,1,3,0.075,NA,NA,NA,NA,"loving",0,1.671,3.383
"6653","collect","loyalty",65,6.136,26,1,0,40,1,NA,NA,NA,NA,"loyalty",1,1.833,6.579
"6653","remind","foam",5,2.609,10,1,1,19,0.475,NA,NA,NA,NA,"past",0,1.824,3.632
"6653","port","cinema",4,2.409,2,1,0,12,0.3,NA,NA,NA,NA,"beach",0,5.436,7.187
"6653","rock","milk",11,2.623,35,1,1,35,0.875,NA,NA,NA,NA,"grass",0,2.252,4.619
"6653","need","faucet",1,5.914,31,1,1,1,0.025,NA,NA,NA,NA,"home",0,2.137,3.65
"6653","anger","decay",6,2.724,5,1,0,20,0.5,NA,NA,NA,NA,"climax",0,4.511,6.726
"6653","bullet","walkway",5,3.27,20,1,0,14,0.35,NA,NA,NA,NA,"proof",0,3.477,5.423
"6653","capital","figure",3,3.364,24,1,0,4,0.1,NA,NA,NA,NA,"loyalty",0,11.951,14.415
"6653","nerve","bumper",4,2.658,19,1,1,13,0.325,NA,NA,NA,NA,"wrench",0,2.423,4.465
"6653","replace","roach",2,4.395,36,1,0,2,0.05,NA,NA,NA,NA,"fire",0,1.853,3.395
"6653","fan","feature",7,2.796,37,1,0,30,0.75,NA,NA,NA,NA,"feature",1,3.398,5.61
"6653","risk","zero",3,2.687,3,1,1,5,0.125,NA,NA,NA,NA,"game",0,33.9,35.676
"6653","bacon","feud",11,3.563,23,1,0,34,0.85,NA,NA,NA,NA,"duel",0,8.789,14.947
"6653","want","ascent",6,2.839,38,1,0,28,0.7,NA,NA,NA,NA,"home",0,4.248,5.916
