"subn","word1","word2","jol","jolrt","trial","list","practice","jolrank","jolrankp"
"4168","remind","foam",-99,-99,31,1,1,2,0.775
"4168","date","laugh",-99,-99,32,1,1,36,0.8
"4168","want","ascent",-99,-99,33,1,0,1,0.825
"4168","shrink","mafia",-99,-99,34,1,1,6,0.85
"4168","bacon","feud",-99,-99,35,1,0,9,0.875
"4168","fee","chowder",-99,-99,36,1,0,11,0.9
"4168","smother","surgery",-99,-99,37,1,0,17,0.925
"4168","port","cinema",-99,-99,38,1,0,19,0.95
"4168","need","faucet",-99,-99,39,1,1,12,0.975
"4168","find","clown",-99,-99,40,1,1,20,1
"4168","fan","feature",61,4.903,1,2,1,24,0.6
"4168","pork","emperor",81,2.517,2,2,0,35,0.875
"4168","process","joker",64,2.414,3,2,1,30,0.75
"4168","link","crisis",61,2.774,4,2,0,25,0.625
"4168","knock","otter",39,2.766,5,2,1,18,0.45
"4168","copy","bedroom",63,2.301,6,2,0,27,0.675
"4168","anger","decay",73,2.781,7,2,0,33,0.825
"4168","want","ascent",1,2.645,8,2,0,1,0.025
"4168","calf","annoy",58,4.049,9,2,1,22,0.55
"4168","grip","beach",35,3.518,10,2,1,16,0.4
"4168","date","laugh",82,2.316,11,2,1,36,0.9
"4168","collect","loyalty",63,2.36,12,2,1,28,0.7
"4168","bleach","ruin",70,2.947,13,2,1,32,0.8
"4168","remind","foam",1,2.905,14,2,1,2,0.05
"4168","nerve","bumper",14,3.181,15,2,0,13,0.325
"4168","port","cinema",44,2.683,16,2,0,19,0.475
"4168","bias","sirloin",1,2.511,17,2,0,3,0.075
"4168","banner","glide",61,2.518,18,2,1,26,0.65
"4168","capital","figure",63,2.36,19,2,0,29,0.725
"4168","visit","glove",1,3.095,20,2,1,4,0.1
"4168","replace","roach",34,4.028,21,2,0,15,0.375
"4168","find","clown",55,3.033,22,2,1,20,0.5
"4168","pea","bathtub",89,3.544,23,2,1,38,0.95
"4168","mill","feast",1,2.118,24,2,0,5,0.125
"4168","chicken","beet",56,2.079,25,2,0,21,0.525
"4168","need","faucet",8,2.645,26,2,1,12,0.3
"4168","shrink","mafia",1,2.312,27,2,1,6,0.15
"4168","smother","surgery",35,3.533,28,2,0,17,0.425
"4168","bullet","walkway",60,1.961,29,2,0,23,0.575
"4168","plant","worm",65,2.194,30,2,0,31,0.775
"4168","prison","loaf",91,3.257,31,2,0,39,0.975
"4168","glue","force",25,5.466,32,2,1,14,0.35
"4168","biology","temper",1,2.154,33,2,0,7,0.175
"4168","climax","saucer",1,2.083,34,2,1,8,0.2
"4168","risk","zero",100,2.427,35,2,1,40,1
"4168","bacon","feud",1,2.117,36,2,0,9,0.225
"4168","caring","skirt",1,1.928,37,2,1,10,0.25
"4168","forest","knob",83,2.275,38,2,0,37,0.925
"4168","fee","chowder",1,2.65,39,2,0,11,0.275
"4168","rock","milk",78,2.728,40,2,1,34,0.85
"4301","process","joker",-99,-99,1,1,0,16,0.025
"4301","calf","annoy",-99,-99,2,1,1,1,0.05
"4301","collect","loyalty",-99,-99,3,1,1,3,0.075
"4301","chicken","beet",-99,-99,4,1,0,30,0.1
"4301","pork","emperor",-99,-99,5,1,0,40,0.125
"4301","banner","glide",-99,-99,6,1,1,35,0.15
"4301","remind","foam",-99,-99,7,1,0,36,0.175
"4301","grip","beach",-99,-99,8,1,1,37,0.2
"4301","fan","feature",-99,-99,9,1,1,33,0.225
"4301","risk","zero",-99,-99,10,1,1,39,0.25
"4301","copy","bedroom",-99,-99,11,1,1,11,0.275
"4301","smother","surgery",-99,-99,12,1,1,31,0.3
"4301","need","faucet",-99,-99,13,1,1,29,0.325
"4301","plant","worm",-99,-99,14,1,0,34,0.35
"4301","biology","temper",-99,-99,15,1,0,32,0.375
"4301","port","cinema",-99,-99,16,1,0,26,0.4
"4301","caring","skirt",-99,-99,17,1,1,7,0.425
"4301","nerve","bumper",-99,-99,18,1,1,13,0.45
"4301","bleach","ruin",-99,-99,19,1,0,8,0.475
"4301","shrink","mafia",-99,-99,20,1,1,17,0.5
"4301","link","crisis",-99,-99,21,1,1,23,0.525
"4301","pea","bathtub",-99,-99,22,1,1,5,0.55
"4301","anger","decay",-99,-99,23,1,0,10,0.575
"4301","glue","force",-99,-99,24,1,0,2,0.6
"4301","capital","figure",-99,-99,25,1,1,27,0.625
"4301","climax","saucer",-99,-99,26,1,0,14,0.65
"4301","bullet","walkway",-99,-99,27,1,0,6,0.675
"4301","replace","roach",-99,-99,28,1,0,4,0.7
"4301","visit","glove",-99,-99,29,1,0,18,0.725
"4301","bias","sirloin",-99,-99,30,1,1,25,0.75
"4301","bacon","feud",-99,-99,31,1,0,22,0.775
"4301","fee","chowder",-99,-99,32,1,1,21,0.8
"4301","date","laugh",-99,-99,33,1,0,38,0.825
"4301","prison","loaf",-99,-99,34,1,0,12,0.85
"4301","forest","knob",-99,-99,35,1,0,20,0.875
"4301","find","clown",-99,-99,36,1,0,24,0.9
"4301","want","ascent",-99,-99,37,1,1,9,0.925
"4301","rock","milk",-99,-99,38,1,1,15,0.95
"4301","knock","otter",-99,-99,39,1,0,28,0.975
"4301","mill","feast",-99,-99,40,1,1,19,1
"4301","chicken","beet",33,7.695,1,2,0,30,0.75
"4301","pea","bathtub",9,2.156,2,2,1,5,0.125
"4301","plant","worm",57,2.596,3,2,0,34,0.85
"4301","calf","annoy",2,4.398,4,2,1,1,0.025
"4301","collect","loyalty",7,1.771,5,2,1,3,0.075
"4301","glue","force",6,1.587,6,2,0,2,0.05
"4301","banner","glide",58,2.118,7,2,1,35,0.875
"4301","pork","emperor",81,2.235,8,2,0,40,1
"4301","bias","sirloin",23,1.67,9,2,1,25,0.625
"4301","climax","saucer",14,1.661,10,2,0,14,0.35
"4301","risk","zero",76,1.989,11,2,1,39,0.975
"4301","biology","temper",39,2.572,12,2,0,32,0.8
"4301","knock","otter",31,2.045,13,2,0,28,0.7
"4301","port","cinema",24,1.974,14,2,0,26,0.65
"4301","grip","beach",63,2.516,15,2,1,37,0.925
"4301","need","faucet",32,1.852,16,2,1,29,0.725
"4301","forest","knob",18,1.765,17,2,0,20,0.5
"4301","capital","figure",27,2.201,18,2,1,27,0.675
"4301","fee","chowder",19,1.598,19,2,1,21,0.525
"4301","remind","foam",60,2.752,20,2,0,36,0.9
"4301","bacon","feud",19,4.175,21,2,0,22,0.55
"4301","link","crisis",21,1.821,22,2,1,23,0.575
"4301","visit","glove",16,1.476,23,2,0,18,0.45
"4301","bleach","ruin",11,1.652,24,2,0,8,0.2
"4301","shrink","mafia",15,1.654,25,2,1,17,0.425
"4301","anger","decay",13,1.613,26,2,0,10,0.25
"4301","copy","bedroom",13,1.53,27,2,1,11,0.275
"4301","prison","loaf",13,1.565,28,2,0,12,0.3
"4301","bullet","walkway",10,2.356,29,2,0,6,0.15
"4301","smother","surgery",37,2.278,30,2,1,31,0.775
"4301","rock","milk",14,1.501,31,2,1,15,0.375
"4301","process","joker",14,1.381,32,2,0,16,0.4
"4301","find","clown",21,1.654,33,2,0,24,0.6
"4301","mill","feast",16,1.907,34,2,1,19,0.475
"4301","replace","roach",7,2.837,35,2,0,4,0.1
"4301","nerve","bumper",13,1.74,36,2,1,13,0.325
"4301","caring","skirt",10,1.454,37,2,1,7,0.175
"4301","want","ascent",11,1.496,38,2,1,9,0.225
"4301","date","laugh",65,2.898,39,2,0,38,0.95
"4301","fan","feature",42,2.798,40,2,1,33,0.825
"4575","pork","emperor",-99,-99,1,1,0,36,0.025
"4575","risk","zero",-99,-99,2,1,0,30,0.05
"4575","date","laugh",-99,-99,3,1,0,26,0.075
"4575","bacon","feud",-99,-99,4,1,1,27,0.1
"4575","fan","feature",-99,-99,5,1,0,10,0.125
"4575","bullet","walkway",-99,-99,6,1,1,39,0.15
"4575","bias","sirloin",-99,-99,7,1,1,23,0.175
"4575","link","crisis",-99,-99,8,1,0,12,0.2
"4575","find","clown",-99,-99,9,1,1,1,0.225
"4575","pea","bathtub",-99,-99,10,1,0,32,0.25
"4575","glue","force",-99,-99,11,1,1,17,0.275
"4575","prison","loaf",-99,-99,12,1,1,33,0.3
"4575","smother","surgery",-99,-99,13,1,0,38,0.325
"4575","replace","roach",-99,-99,14,1,1,11,0.35
"4575","climax","saucer",-99,-99,15,1,1,37,0.375
"4575","forest","knob",-99,-99,16,1,1,15,0.4
"4575","visit","glove",-99,-99,17,1,0,4,0.425
"4575","biology","temper",-99,-99,18,1,1,19,0.45
"4575","knock","otter",-99,-99,19,1,1,31,0.475
"4575","nerve","bumper",-99,-99,20,1,1,9,0.5
"4575","bleach","ruin",-99,-99,21,1,1,35,0.525
"4575","collect","loyalty",-99,-99,22,1,1,7,0.55
"4575","caring","skirt",-99,-99,23,1,1,25,0.575
"4575","capital","figure",-99,-99,24,1,1,21,0.6
"4575","copy","bedroom",-99,-99,25,1,0,2,0.625
"4575","port","cinema",-99,-99,26,1,0,6,0.65
"4575","fee","chowder",-99,-99,27,1,0,18,0.675
"4575","remind","foam",-99,-99,28,1,0,34,0.7
"4575","grip","beach",-99,-99,29,1,0,16,0.725
"4575","chicken","beet",-99,-99,30,1,0,28,0.75
"4575","rock","milk",-99,-99,31,1,0,8,0.775
"4575","process","joker",-99,-99,32,1,1,5,0.8
"4575","shrink","mafia",-99,-99,33,1,0,40,0.825
"4575","plant","worm",-99,-99,34,1,0,14,0.85
"4575","mill","feast",-99,-99,35,1,1,13,0.875
"4575","banner","glide",-99,-99,36,1,0,22,0.9
"4575","anger","decay",-99,-99,37,1,0,24,0.925
"4575","calf","annoy",-99,-99,38,1,1,29,0.95
"4575","need","faucet",-99,-99,39,1,1,3,0.975
"4575","want","ascent",-99,-99,40,1,0,20,1
"4575","bias","sirloin",61,12.85,1,2,1,23,0.575
"4575","knock","otter",71,6.015,2,2,1,31,0.775
"4575","mill","feast",18,2.958,3,2,1,13,0.325
"4575","find","clown",1,2.415,4,2,1,1,0.025
"4575","glue","force",26,2.705,5,2,1,17,0.425
"4575","climax","saucer",100,2.491,6,2,1,37,0.925
"4575","smother","surgery",100,2.312,7,2,0,38,0.95
"4575","bullet","walkway",100,2.744,8,2,1,39,0.975
"4575","copy","bedroom",1,2.528,9,2,0,2,0.05
"4575","fan","feature",13,4.571,10,2,0,10,0.25
"4575","need","faucet",1,2.155,11,2,1,3,0.075
"4575","anger","decay",61,2.834,12,2,0,24,0.6
"4575","prison","loaf",76,3.499,13,2,1,33,0.825
"4575","pork","emperor",89,2.64,14,2,0,36,0.9
"4575","bacon","feud",65,2.775,15,2,1,27,0.675
"4575","visit","glove",1,3.77,16,2,0,4,0.1
"4575","capital","figure",49,2.308,17,2,1,21,0.525
"4575","plant","worm",19,2.303,18,2,0,14,0.35
"4575","biology","temper",35,2.129,19,2,1,19,0.475
"4575","nerve","bumper",12,2.181,20,2,1,9,0.225
"4575","collect","loyalty",5,2.647,21,2,1,7,0.175
"4575","process","joker",1,2.424,22,2,1,5,0.125
"4575","date","laugh",64,2.618,23,2,0,26,0.65
"4575","link","crisis",17,1.884,24,2,0,12,0.3
"4575","shrink","mafia",100,1.765,25,2,0,40,1
"4575","bleach","ruin",85,2.502,26,2,1,35,0.875
"4575","calf","annoy",69,1.928,27,2,1,29,0.725
"4575","banner","glide",57,1.994,28,2,0,22,0.55
"4575","port","cinema",1,1.963,29,2,0,6,0.15
"4575","pea","bathtub",75,2.766,30,2,0,32,0.8
"4575","grip","beach",25,2.096,31,2,0,16,0.4
"4575","chicken","beet",67,2.049,32,2,0,28,0.7
"4575","caring","skirt",62,1.935,33,2,1,25,0.625
"4575","remind","foam",80,3.58,34,2,0,34,0.85
"4575","forest","knob",20,6.08,35,2,1,15,0.375
"4575","want","ascent",38,2.069,36,2,0,20,0.5
"4575","replace","roach",16,2.126,37,2,1,11,0.275
"4575","rock","milk",8,1.932,38,2,0,8,0.2
"4575","fee","chowder",34,2.156,39,2,0,18,0.45
"4575","risk","zero",70,1.942,40,2,0,30,0.75
"4582","bias","sirloin",-99,-99,1,1,0,39,0.025
"4582","glue","force",-99,-99,2,1,0,7,0.05
"4582","nerve","bumper",-99,-99,3,1,0,35,0.075
"4582","visit","glove",-99,-99,4,1,1,34,0.1
"4582","mill","feast",-99,-99,5,1,0,31,0.125
"4582","fan","feature",-99,-99,6,1,0,3,0.15
"4582","remind","foam",-99,-99,7,1,0,21,0.175
"4582","capital","figure",-99,-99,8,1,0,25,0.2
"4582","smother","surgery",-99,-99,9,1,1,32,0.225
"4582","climax","saucer",-99,-99,10,1,1,36,0.25
"4582","chicken","beet",-99,-99,11,1,0,37,0.275
"4582","knock","otter",-99,-99,12,1,1,22,0.3
"4582","process","joker",-99,-99,13,1,0,19,0.325
"4582","date","laugh",-99,-99,14,1,1,10,0.35
"4582","risk","zero",-99,-99,15,1,1,12,0.375
"4582","plant","worm",-99,-99,16,1,0,15,0.4
"4582","banner","glide",-99,-99,17,1,0,33,0.425
"4582","shrink","mafia",-99,-99,18,1,1,38,0.45
"4582","pork","emperor",-99,-99,19,1,1,40,0.475
"4582","fee","chowder",-99,-99,20,1,1,24,0.5
"4582","replace","roach",-99,-99,21,1,0,23,0.525
"4582","caring","skirt",-99,-99,22,1,0,17,0.55
"4582","collect","loyalty",-99,-99,23,1,1,2,0.575
"4582","bullet","walkway",-99,-99,24,1,1,6,0.6
"4582","find","clown",-99,-99,25,1,1,26,0.625
"4582","pea","bathtub",-99,-99,26,1,1,8,0.65
"4582","calf","annoy",-99,-99,27,1,1,28,0.675
"4582","anger","decay",-99,-99,28,1,0,5,0.7
"4582","copy","bedroom",-99,-99,29,1,0,29,0.725
"4582","bacon","feud",-99,-99,30,1,0,11,0.75
"4582","port","cinema",-99,-99,31,1,0,1,0.775
"4582","want","ascent",-99,-99,32,1,1,4,0.8
"4582","bleach","ruin",-99,-99,33,1,1,16,0.825
"4582","biology","temper",-99,-99,34,1,0,13,0.85
"4582","link","crisis",-99,-99,35,1,1,14,0.875
"4582","prison","loaf",-99,-99,36,1,1,20,0.9
"4582","grip","beach",-99,-99,37,1,0,27,0.925
"4582","forest","knob",-99,-99,38,1,1,30,0.95
"4582","need","faucet",-99,-99,39,1,0,9,0.975
"4582","rock","milk",-99,-99,40,1,1,18,1
"4582","need","faucet",22,4.028,1,2,0,9,0.225
"4582","collect","loyalty",11,2.259,2,2,1,2,0.05
"4582","glue","force",17,11.093,3,2,0,7,0.175
"4582","port","cinema",8,2.157,4,2,0,1,0.025
"4582","fan","feature",11,1.913,5,2,0,3,0.075
"4582","pea","bathtub",21,1.47,6,2,1,8,0.2
"4582","remind","foam",29,1.579,7,2,0,21,0.525
"4582","grip","beach",34,1.419,8,2,0,27,0.675
"4582","link","crisis",25,1.698,9,2,1,14,0.35
"4582","copy","bedroom",37,3.155,10,2,0,29,0.725
"4582","plant","worm",26,2.243,11,2,0,15,0.375
"4582","calf","annoy",34,2.113,12,2,1,28,0.7
"4582","visit","glove",76,1.449,13,2,1,34,0.85
"4582","climax","saucer",82,1.512,14,2,1,36,0.9
"4582","banner","glide",67,1.477,15,2,0,33,0.825
"4582","smother","surgery",64,2.003,16,2,1,32,0.8
"4582","bleach","ruin",26,1.787,17,2,1,16,0.4
"4582","mill","feast",63,1.41,18,2,0,31,0.775
"4582","chicken","beet",85,1.651,19,2,0,37,0.925
"4582","caring","skirt",28,1.524,20,2,0,17,0.425
"4582","capital","figure",32,1.576,21,2,0,25,0.625
"4582","find","clown",33,1.68,22,2,1,26,0.65
"4582","fee","chowder",31,1.673,23,2,1,24,0.6
"4582","forest","knob",59,2.193,24,2,1,30,0.75
"4582","rock","milk",28,1.405,25,2,1,18,0.45
"4582","process","joker",28,1.585,26,2,0,19,0.475
"4582","bullet","walkway",15,1.44,27,2,1,6,0.15
"4582","bias","sirloin",100,1.603,28,2,0,39,0.975
"4582","date","laugh",22,1.411,29,2,1,10,0.25
"4582","nerve","bumper",80,1.478,30,2,0,35,0.875
"4582","prison","loaf",28,1.359,31,2,1,20,0.5
"4582","risk","zero",24,1.747,32,2,1,12,0.3
"4582","knock","otter",29,1.382,33,2,1,22,0.55
"4582","pork","emperor",100,3.19,34,2,1,40,1
"4582","replace","roach",30,1.918,35,2,0,23,0.575
"4582","bacon","feud",22,1.57,36,2,0,11,0.275
"4582","shrink","mafia",88,1.702,37,2,1,38,0.95
"4582","want","ascent",13,1.368,38,2,1,4,0.1
"4582","biology","temper",24,1.561,39,2,0,13,0.325
"4582","anger","decay",14,1.397,40,2,0,5,0.125
"4865","anger","decay",-99,-99,1,1,0,16,0.025
"4865","plant","worm",-99,-99,2,1,0,40,0.05
"4865","climax","saucer",-99,-99,3,1,1,3,0.075
"4865","rock","milk",-99,-99,4,1,0,22,0.1
"4865","risk","zero",-99,-99,5,1,1,9,0.125
"4865","pork","emperor",-99,-99,6,1,1,25,0.15
"4865","want","ascent",-99,-99,7,1,0,10,0.175
"4865","find","clown",-99,-99,8,1,1,15,0.2
"4865","glue","force",-99,-99,9,1,1,21,0.225
"4865","mill","feast",-99,-99,10,1,0,36,0.25
"4865","visit","glove",-99,-99,11,1,0,12,0.275
"4865","calf","annoy",-99,-99,12,1,1,39,0.3
"4865","need","faucet",-99,-99,13,1,1,11,0.325
"4865","bullet","walkway",-99,-99,14,1,0,6,0.35
"4865","nerve","bumper",-99,-99,15,1,0,8,0.375
"4865","fan","feature",-99,-99,16,1,1,27,0.4
"4865","forest","knob",-99,-99,17,1,1,17,0.425
"4865","caring","skirt",-99,-99,18,1,1,35,0.45
"4865","shrink","mafia",-99,-99,19,1,1,13,0.475
"4865","copy","bedroom",-99,-99,20,1,0,14,0.5
"4865","biology","temper",-99,-99,21,1,1,37,0.525
"4865","bleach","ruin",-99,-99,22,1,0,28,0.55
"4865","pea","bathtub",-99,-99,23,1,0,4,0.575
"4865","date","laugh",-99,-99,24,1,0,20,0.6
"4865","capital","figure",-99,-99,25,1,0,2,0.625
"4865","process","joker",-99,-99,26,1,1,7,0.65
"4865","link","crisis",-99,-99,27,1,0,32,0.675
"4865","collect","loyalty",-99,-99,28,1,1,19,0.7
"4865","knock","otter",-99,-99,29,1,1,33,0.725
"4865","fee","chowder",-99,-99,30,1,1,1,0.75
"4865","replace","roach",-99,-99,31,1,1,31,0.775
"4865","bacon","feud",-99,-99,32,1,1,23,0.8
"4865","bias","sirloin",-99,-99,33,1,0,24,0.825
"4865","remind","foam",-99,-99,34,1,1,29,0.85
"4865","smother","surgery",-99,-99,35,1,0,26,0.875
"4865","grip","beach",-99,-99,36,1,0,38,0.9
"4865","chicken","beet",-99,-99,37,1,0,30,0.925
"4865","port","cinema",-99,-99,38,1,1,5,0.95
"4865","prison","loaf",-99,-99,39,1,0,34,0.975
"4865","banner","glide",-99,-99,40,1,0,18,1
"4865","fee","chowder",1,5.868,1,2,1,1,0.025
"4865","capital","figure",1,2.737,2,2,0,2,0.05
"4865","climax","saucer",1,2.963,3,2,1,3,0.075
"4865","pea","bathtub",1,2.643,4,2,0,4,0.1
"4865","port","cinema",1,3.156,5,2,1,5,0.125
"4865","bullet","walkway",1,3,6,2,0,6,0.15
"4865","process","joker",1,2.729,7,2,1,7,0.175
"4865","nerve","bumper",1,2.236,8,2,0,8,0.2
"4865","risk","zero",1,2.205,9,2,1,9,0.225
"4865","want","ascent",1,1.962,10,2,0,10,0.25
"4865","need","faucet",1,2.226,11,2,1,11,0.275
"4865","visit","glove",1,2.126,12,2,0,12,0.3
"4865","shrink","mafia",1,2.388,13,2,1,13,0.325
"4865","copy","bedroom",1,2.568,14,2,0,14,0.35
"4865","find","clown",1,2.97,15,2,1,15,0.375
"4865","anger","decay",1,5.7,16,2,0,16,0.4
"4865","forest","knob",1,2.616,17,2,1,17,0.425
"4865","banner","glide",1,3.059,18,2,0,18,0.45
"4865","collect","loyalty",1,2.946,19,2,1,19,0.475
"4865","date","laugh",1,2.763,20,2,0,20,0.5
"4865","glue","force",1,2.678,21,2,1,21,0.525
"4865","rock","milk",1,2.576,22,2,0,22,0.55
"4865","bacon","feud",1,2.209,23,2,1,23,0.575
"4865","bias","sirloin",1,2.108,24,2,0,24,0.6
"4865","pork","emperor",1,2.81,25,2,1,25,0.625
"4865","smother","surgery",1,2.786,26,2,0,26,0.65
"4865","fan","feature",1,2.756,27,2,1,27,0.675
"4865","bleach","ruin",1,2.647,28,2,0,28,0.7
"4865","remind","foam",1,3.237,29,2,1,29,0.725
"4865","plant","worm",68,8.678,30,2,0,40,1
"4865","chicken","beet",1,5.219,31,2,0,30,0.75
"4865","replace","roach",1,2.194,32,2,1,31,0.775
"4865","link","crisis",1,2.017,33,2,0,32,0.8
"4865","knock","otter",1,2.176,34,2,1,33,0.825
"4865","prison","loaf",1,2.252,35,2,0,34,0.85
"4865","caring","skirt",1,2.453,36,2,1,35,0.875
"4865","mill","feast",1,2.481,37,2,0,36,0.9
"4865","biology","temper",1,2.091,38,2,1,37,0.925
"4865","grip","beach",1,1.792,39,2,0,38,0.95
"4865","calf","annoy",1,2.369,40,2,1,39,0.975
"4906","find","clown",-99,-99,1,1,1,32,0.025
"4906","process","joker",-99,-99,2,1,1,40,0.05
"4906","fee","chowder",-99,-99,3,1,0,7,0.075
"4906","smother","surgery",-99,-99,4,1,1,4,0.1
"4906","banner","glide",-99,-99,5,1,0,27,0.125
"4906","bullet","walkway",-99,-99,6,1,1,2,0.15
"4906","nerve","bumper",-99,-99,7,1,0,9,0.175
"4906","caring","skirt",-99,-99,8,1,0,17,0.2
"4906","chicken","beet",-99,-99,9,1,0,5,0.225
"4906","bias","sirloin",-99,-99,10,1,1,12,0.25
"4906","shrink","mafia",-99,-99,11,1,0,33,0.275
"4906","calf","annoy",-99,-99,12,1,1,20,0.3
"4906","link","crisis",-99,-99,13,1,0,19,0.325
"4906","need","faucet",-99,-99,14,1,1,18,0.35
"4906","date","laugh",-99,-99,15,1,0,29,0.375
"4906","pea","bathtub",-99,-99,16,1,1,10,0.4
"4906","pork","emperor",-99,-99,17,1,1,6,0.425
"4906","knock","otter",-99,-99,18,1,1,8,0.45
"4906","climax","saucer",-99,-99,19,1,1,36,0.475
"4906","visit","glove",-99,-99,20,1,0,39,0.5
"4906","want","ascent",-99,-99,21,1,1,16,0.525
"4906","replace","roach",-99,-99,22,1,0,11,0.55
"4906","port","cinema",-99,-99,23,1,0,31,0.575
"4906","risk","zero",-99,-99,24,1,0,25,0.6
"4906","capital","figure",-99,-99,25,1,1,14,0.625
"4906","grip","beach",-99,-99,26,1,0,15,0.65
"4906","prison","loaf",-99,-99,27,1,0,13,0.675
"4906","remind","foam",-99,-99,28,1,0,37,0.7
"4906","copy","bedroom",-99,-99,29,1,1,34,0.725
"4906","forest","knob",-99,-99,30,1,1,30,0.75
"4906","bleach","ruin",-99,-99,31,1,0,1,0.775
"4906","rock","milk",-99,-99,32,1,0,3,0.8
"4906","anger","decay",-99,-99,33,1,0,35,0.825
"4906","bacon","feud",-99,-99,34,1,1,38,0.85
"4906","fan","feature",-99,-99,35,1,1,26,0.875
"4906","plant","worm",-99,-99,36,1,1,24,0.9
"4906","collect","loyalty",-99,-99,37,1,0,21,0.925
"4906","biology","temper",-99,-99,38,1,0,23,0.95
"4906","mill","feast",-99,-99,39,1,1,22,0.975
"4906","glue","force",-99,-99,40,1,1,28,1
"4906","bleach","ruin",1,3.403,1,2,0,1,0.025
"4906","risk","zero",31,2.172,2,2,0,25,0.625
"4906","biology","temper",28,2.627,3,2,0,23,0.575
"4906","need","faucet",24,1.946,4,2,1,18,0.45
"4906","calf","annoy",26,2.09,5,2,1,20,0.5
"4906","capital","figure",19,2.125,6,2,1,14,0.35
"4906","process","joker",100,1.841,7,2,1,40,1
"4906","prison","loaf",17,1.77,8,2,0,13,0.325
"4906","caring","skirt",23,1.838,9,2,0,17,0.425
"4906","nerve","bumper",12,2.081,10,2,0,9,0.225
"4906","want","ascent",20,3.307,11,2,1,16,0.4
"4906","pea","bathtub",14,2.227,12,2,1,10,0.25
"4906","link","crisis",24,2.007,13,2,0,19,0.475
"4906","remind","foam",72,1.602,14,2,0,37,0.925
"4906","forest","knob",53,1.608,15,2,1,30,0.75
"4906","glue","force",38,2.113,16,2,1,28,0.7
"4906","visit","glove",77,1.845,17,2,0,39,0.975
"4906","bullet","walkway",1,1.868,18,2,1,2,0.05
"4906","rock","milk",1,1.746,19,2,0,3,0.075
"4906","port","cinema",63,1.916,20,2,0,31,0.775
"4906","copy","bedroom",69,1.53,21,2,1,34,0.85
"4906","fan","feature",32,2.66,22,2,1,26,0.65
"4906","shrink","mafia",68,1.484,23,2,0,33,0.825
"4906","find","clown",65,1.561,24,2,1,32,0.8
"4906","collect","loyalty",26,1.688,25,2,0,21,0.525
"4906","grip","beach",19,1.769,26,2,0,15,0.375
"4906","smother","surgery",1,2.733,27,2,1,4,0.1
"4906","plant","worm",29,2.048,28,2,1,24,0.6
"4906","anger","decay",69,2.883,29,2,0,35,0.875
"4906","climax","saucer",71,1.559,30,2,1,36,0.9
"4906","banner","glide",36,1.31,31,2,0,27,0.675
"4906","bacon","feud",75,1.378,32,2,1,38,0.95
"4906","date","laugh",51,1.887,33,2,0,29,0.725
"4906","knock","otter",3,1.699,34,2,1,8,0.2
"4906","chicken","beet",1,1.74,35,2,0,5,0.125
"4906","pork","emperor",1,2.495,36,2,1,6,0.15
"4906","bias","sirloin",15,1.935,37,2,1,12,0.3
"4906","mill","feast",26,1.951,38,2,1,22,0.55
"4906","replace","roach",14,2.182,39,2,0,11,0.275
"4906","fee","chowder",1,1.775,40,2,0,7,0.175
"5022","bacon","feud",-99,-99,1,1,1,4,0.025
"5022","biology","temper",-99,-99,2,1,0,25,0.05
"5022","pork","emperor",-99,-99,3,1,1,10,0.075
"5022","forest","knob",-99,-99,4,1,0,13,0.1
"5022","collect","loyalty",-99,-99,5,1,0,33,0.125
"5022","fee","chowder",-99,-99,6,1,0,3,0.15
"5022","bias","sirloin",-99,-99,7,1,0,5,0.175
"5022","copy","bedroom",-99,-99,8,1,0,31,0.2
"5022","date","laugh",-99,-99,9,1,1,40,0.225
"5022","anger","decay",-99,-99,10,1,1,2,0.25
"5022","chicken","beet",-99,-99,11,1,1,24,0.275
"5022","capital","figure",-99,-99,12,1,1,20,0.3
"5022","bullet","walkway",-99,-99,13,1,1,14,0.325
"5022","visit","glove",-99,-99,14,1,1,12,0.35
"5022","port","cinema",-99,-99,15,1,1,26,0.375
"5022","smother","surgery",-99,-99,16,1,0,11,0.4
"5022","rock","milk",-99,-99,17,1,1,34,0.425
"5022","prison","loaf",-99,-99,18,1,0,35,0.45
"5022","banner","glide",-99,-99,19,1,1,30,0.475
"5022","pea","bathtub",-99,-99,20,1,1,8,0.5
"5022","glue","force",-99,-99,21,1,0,37,0.525
"5022","mill","feast",-99,-99,22,1,1,32,0.55
"5022","grip","beach",-99,-99,23,1,0,1,0.575
"5022","risk","zero",-99,-99,24,1,1,38,0.6
"5022","knock","otter",-99,-99,25,1,0,7,0.625
"5022","caring","skirt",-99,-99,26,1,0,9,0.65
"5022","find","clown",-99,-99,27,1,1,18,0.675
"5022","shrink","mafia",-99,-99,28,1,1,6,0.7
"5022","want","ascent",-99,-99,29,1,0,27,0.725
"5022","remind","foam",-99,-99,30,1,0,19,0.75
"5022","need","faucet",-99,-99,31,1,1,16,0.775
"5022","nerve","bumper",-99,-99,32,1,0,17,0.8
"5022","process","joker",-99,-99,33,1,1,28,0.825
"5022","plant","worm",-99,-99,34,1,0,15,0.85
"5022","link","crisis",-99,-99,35,1,0,21,0.875
"5022","replace","roach",-99,-99,36,1,1,22,0.9
"5022","climax","saucer",-99,-99,37,1,0,23,0.925
"5022","fan","feature",-99,-99,38,1,1,36,0.95
"5022","calf","annoy",-99,-99,39,1,0,29,0.975
"5022","bleach","ruin",-99,-99,40,1,0,39,1
