"subn","word1","word2","jol","jolrt","trial","list","practice","jolrank","jolrankp","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"2687","forest","knob",1,2.836,24,1,0,36,0.9,NA,NA,NA,NA,"skip",0,1.262,3.52
"2687","date","laugh",1,2.824,14,1,0,12,0.3,NA,NA,NA,NA,"skip",0,1.917,3.801
"2687","capital","figure",1,3.271,35,1,0,4,0.1,NA,NA,NA,NA,"skip",0,1.576,4.175
"2687","want","ascent",1,3.125,30,1,1,35,0.875,NA,NA,NA,NA,"skip",0,1.46,3.419
"2687","climax","saucer",1,3.154,40,1,0,32,0.8,NA,NA,NA,NA,"skip",0,1.239,3.196
"2687","plant","worm",1,4.176,23,1,1,15,0.375,NA,NA,NA,NA,"skip",0,1.162,3.05
"2687","risk","zero",1,3.132,28,1,1,31,0.775,NA,NA,NA,NA,"skip",0,1.293,3.395
"2687","bias","sirloin",1,2.991,17,1,1,17,0.425,NA,NA,NA,NA,"skip",0,1.164,3.161
"2687","shrink","mafia",100,5.684,27,1,0,38,0.95,NA,NA,NA,NA,"skip",0,1.039,3.026
"2687","glue","force",1,3.491,38,1,1,13,0.325,NA,NA,NA,NA,"skip",0,1.291,3.175
"2687","remind","foam",1,4.915,12,1,0,22,0.55,NA,NA,NA,NA,"skip",0,1.136,3.227
"2687","banner","glide",1,2.933,22,1,1,3,0.075,NA,NA,NA,NA,"skip",0,1.47,3.464
"2687","bullet","walkway",100,4.354,37,1,1,39,0.975,NA,NA,NA,NA,"walkway",1,1.112,3.918
"2687","collect","loyalty",1,3.111,10,1,1,11,0.275,NA,NA,NA,NA,"skip",0,1.453,3.724
"2812","need","faucet",15,2.519,14,1,0,19,0.475,NA,NA,NA,NA,"faucet",1,7.844,15.549
"2812","glue","force",69,2.831,1,1,1,36,0.9,NA,NA,NA,NA,"stick",0,19.702,21.597
"2812","bleach","ruin",1,2.703,32,1,1,4,0.1,NA,NA,NA,NA,"stain",0,19.438,21.919
"2812","nerve","bumper",19,2.15,25,1,1,22,0.55,NA,NA,NA,NA,"ending",0,26.455,28.647
"2812","banner","glide",1,2.694,38,1,0,1,0.025,NA,NA,NA,NA,"glide",1,19.95,21.582
"2812","capital","figure",65,9.27,5,1,1,34,0.85,NA,NA,NA,NA,"figure",1,5.607,7.911
"2812","replace","roach",15,2.087,30,1,1,18,0.45,NA,NA,NA,NA,"foam",0,22.439,23.967
"2812","grip","beach",43,5.918,24,1,0,29,0.725,NA,NA,NA,NA,"back",0,11.193,12.775
"2812","process","joker",1,8.063,9,1,1,2,0.05,NA,NA,NA,NA,"joker",1,5.16,6.535
"2812","shrink","mafia",8,8.238,31,1,1,10,0.25,NA,NA,NA,NA,"doctor",0,24.544,26.295
"2812","climax","saucer",11,12.094,15,1,0,13,0.325,NA,NA,NA,NA,"movie",0,18.567,20.279
"2812","fan","feature",8,10.287,22,1,0,9,0.225,NA,NA,NA,NA,"feature",1,11.47,13.422
"2812","forest","knob",10,7.903,6,1,1,12,0.3,NA,NA,NA,NA,"knob",1,6.687,8.136
"2812","chicken","beet",22,3.095,20,1,0,23,0.575,NA,NA,NA,NA,"bait",0,16.695,18.438
"2812","visit","glove",43,5.687,13,1,1,28,0.7,NA,NA,NA,NA,"glove",1,9.719,11.535
"2812","want","ascent",34,8.039,19,1,1,26,0.65,NA,NA,NA,NA,"ascent",1,1.838,3.743
"2812","pea","bathtub",12,2.981,10,1,0,15,0.375,NA,NA,NA,NA,"bathtub",1,12.055,15.703
"2812","date","laugh",60,2.727,27,1,0,33,0.825,NA,NA,NA,NA,"laugh",1,16.223,18.087
"2812","mill","feast",59,2.615,18,1,1,32,0.8,NA,NA,NA,NA,"forest",0,5.199,7.135
"2812","plant","worm",75,2.262,12,1,1,40,1,NA,NA,NA,NA,"worm",1,3.609,5.527
"2812","bacon","feud",1,2.055,39,1,0,5,0.125,NA,NA,NA,NA,"feud",1,5.479,7.023
"2812","calf","annoy",13,3.343,33,1,1,16,0.4,NA,NA,NA,NA,"annoy",1,15.8,17.759
"2812","link","crisis",70,6.43,3,1,0,37,0.925,NA,NA,NA,NA,"crisis",1,3.015,5.191
"2812","pork","emperor",11,2.136,16,1,1,14,0.35,NA,NA,NA,NA,"meat",0,20.207,21.783
"2812","knock","otter",28,21.324,7,1,0,25,0.625,NA,NA,NA,NA,"otter",1,4.039,5.319
"2812","port","cinema",41,4.367,29,1,0,27,0.675,NA,NA,NA,NA,"cinema",1,4.559,6.688
"2812","prison","loaf",1,8.776,26,1,1,6,0.15,NA,NA,NA,NA,"guard",0,5.016,6.495
"2812","fee","chowder",17,2.335,34,1,0,21,0.525,NA,NA,NA,NA,"chowder",1,16.656,18.479
"2812","anger","decay",53,7.615,11,1,0,31,0.775,NA,NA,NA,NA,"decay",1,10.919,12.591
"2812","remind","foam",4,2.647,35,1,1,8,0.2,NA,NA,NA,NA,"foam",1,4.367,5.927
"2812","risk","zero",9,2.871,17,1,0,11,0.275,NA,NA,NA,NA,"zero",1,3.272,5.112
"2812","collect","loyalty",27,2.254,2,1,1,24,0.6,NA,NA,NA,NA,"fee",0,10.04,11.264
"2812","smother","surgery",53,8.655,37,1,1,30,0.75,NA,NA,NA,NA,"surgery",1,2.966,5.095
"2812","rock","milk",69,2.927,36,1,0,35,0.875,NA,NA,NA,NA,"milk",1,2.096,3.584
"2812","find","clown",70,14.19,4,1,1,38,0.95,NA,NA,NA,NA,"clown",1,11.663,13.359
"2812","bullet","walkway",1,1.967,40,1,0,7,0.175,NA,NA,NA,NA,"walkway",1,4.75,7.062
"2812","biology","temper",15,3.149,21,1,0,17,0.425,NA,NA,NA,NA,"science",0,11.824,13.736
"2812","bias","sirloin",1,2.399,28,1,0,3,0.075,NA,NA,NA,NA,"sirloin",1,6.55,9.025
"2812","copy","bedroom",72,5.799,8,1,0,39,0.975,NA,NA,NA,NA,"bedroom",1,12.381,14.524
"2812","caring","skirt",16,3.255,23,1,1,20,0.5,NA,NA,NA,NA,"person",0,9.473,11.183
"2912","fan","feature",77,2.553,6,1,0,39,0.975,NA,NA,NA,NA,"force",0,10.195,11.436
"2912","smother","surgery",27,4.318,12,1,0,9,0.225,NA,NA,NA,NA,"glue",0,6.735,8.36
"2912","knock","otter",40,1.208,8,1,0,23,0.575,NA,NA,NA,NA,"door",0,5.279,6.423
"2912","bias","sirloin",30,1.208,23,1,0,13,0.325,NA,NA,NA,NA,"sirloin",1,2.558,4.567
"2912","bacon","feud",69,1.687,39,1,1,32,0.8,NA,NA,NA,NA,"water",0,8.463,17.224
"2912","bleach","ruin",23,1.511,29,1,1,4,0.1,NA,NA,NA,NA,"paper",0,1.816,2.92
"2912","rock","milk",35,2.655,27,1,1,18,0.45,NA,NA,NA,NA,"tree",0,2.768,4.512
"2912","risk","zero",57,2.162,19,1,1,26,0.65,NA,NA,NA,NA,"need",0,4.67,5.546
"2912","calf","annoy",26,4.32,33,1,0,7,0.175,NA,NA,NA,NA,"cow",0,2.252,3.214
"2912","prison","loaf",42,2.344,34,1,1,24,0.6,NA,NA,NA,NA,"space",0,1.393,2.512
"2912","pork","emperor",76,4.968,37,1,1,38,0.95,NA,NA,NA,NA,"chicken",0,4.855,6.615
"2912","caring","skirt",67,1.376,14,1,1,30,0.75,NA,NA,NA,NA,"sharing",0,5.335,6.88
"2912","glue","force",59,1.871,36,1,0,27,0.675,NA,NA,NA,NA,"force",1,1.878,3.816
"2912","bullet","walkway",31,2.871,13,1,0,15,0.375,NA,NA,NA,NA,"plank",0,7.289,8.98
"2912","process","joker",23,2.224,15,1,0,5,0.125,NA,NA,NA,NA,"joker",1,5.107,6.547
"2912","banner","glide",13,1.607,31,1,1,2,0.05,NA,NA,NA,NA,"plane",0,1.293,2.583
"2912","chicken","beet",64,1.736,11,1,1,28,0.7,NA,NA,NA,NA,"pork",0,1.725,2.991
"2912","need","faucet",68,3.991,40,1,0,31,0.775,NA,NA,NA,NA,"faucet",1,1.261,10.631
"2912","climax","saucer",36,1.703,21,1,0,19,0.475,NA,NA,NA,NA,"saucer",1,6.069,7.591
"2912","plant","worm",37,2.087,16,1,1,22,0.55,NA,NA,NA,NA,"tree",0,8.096,8.672
"2912","shrink","mafia",27,1.703,10,1,1,10,0.25,NA,NA,NA,NA,"wrap",0,1.367,2.511
"2912","find","clown",71,1.509,2,1,1,36,0.9,NA,NA,NA,NA,"need",0,7.837,8.727
"2912","fee","chowder",75,1.639,22,1,0,37,0.925,NA,NA,NA,NA,"feel",0,1.302,2.887
"2912","link","crisis",50,3.06,17,1,0,25,0.625,NA,NA,NA,NA,"space",0,8.047,9.095
"2912","capital","figure",26,1.358,5,1,1,8,0.2,NA,NA,NA,NA,"money",0,1.64,2.992
"2912","port","cinema",23,1.585,7,1,1,6,0.15,NA,NA,NA,NA,"ship",0,1.778,4.44
"2912","replace","roach",29,1.591,20,1,0,11,0.275,NA,NA,NA,NA,"want",0,2.905,11.943
"2912","anger","decay",70,2.296,25,1,1,34,0.85,NA,NA,NA,NA,"sad",0,1.398,1.871
"2912","grip","beach",36,2.123,1,1,0,21,0.525,NA,NA,NA,NA,"beach",1,4.246,5.688
"2912","date","laugh",70,1.5,35,1,0,33,0.825,NA,NA,NA,NA,"laugh",1,6.894,8.263
"2912","visit","glove",36,1.714,4,1,1,20,0.5,NA,NA,NA,NA,"see",0,6.375,6.879
"2912","biology","temper",30,1.935,24,1,1,14,0.35,NA,NA,NA,NA,"science",0,2.239,3.632
"2912","collect","loyalty",30,1.231,30,1,1,12,0.3,NA,NA,NA,NA,"remind",0,4.461,5.791
"2912","remind","foam",34,1.423,3,1,0,17,0.425,NA,NA,NA,NA,"foam",1,3.328,4.431
"2912","pea","bathtub",13,1.439,26,1,0,3,0.075,NA,NA,NA,NA,"bathtub",1,1.197,2.863
"2912","want","ascent",71,1.302,28,1,0,35,0.875,NA,NA,NA,NA,"ascent",1,7.119,12.04
"2912","copy","bedroom",80,1.095,32,1,1,40,1,NA,NA,NA,NA,"replace",0,1.662,4.471
"2912","nerve","bumper",65,1.392,9,1,0,29,0.725,NA,NA,NA,NA,"bumper",1,4.994,6.368
"2912","forest","knob",32,2.599,38,1,1,16,0.4,NA,NA,NA,NA,"water",0,3.557,4.391
"2912","mill","feast",5,1.655,18,1,0,1,0.025,NA,NA,NA,NA,"saw",0,2.327,2.727
"2983","copy","bedroom",80,2.063,26,1,0,36,0.9,NA,NA,NA,NA,"bedroom",1,9.405,11.655
"2983","port","cinema",26,2.303,10,1,0,4,0.1,NA,NA,NA,NA,"banner",0,8.532,10.089
"2983","pork","emperor",78,2.343,16,1,0,34,0.85,NA,NA,NA,NA,"bacon",0,8.109,10.699
"2983","rock","milk",71,2.101,11,1,1,27,0.675,NA,NA,NA,NA,"cliff",0,8.989,10.605
"2983","bleach","ruin",82,3.005,33,1,1,37,0.925,NA,NA,NA,NA,"bucket",0,7.483,9.427
"2983","mill","feast",30,2.654,39,1,0,10,0.25,NA,NA,NA,NA,"saw",0,2.117,3.08
"2983","link","crisis",28,3.029,7,1,1,7,0.175,NA,NA,NA,NA,"nerve",0,8.885,10.34
"2983","shrink","mafia",49,3.801,4,1,0,16,0.4,NA,NA,NA,NA,"grow",0,5.448,6.971
"2983","bacon","feud",73,2.198,27,1,0,28,0.7,NA,NA,NA,NA,"slice",0,1.996,3.445
"2983","grip","beach",36,1.869,25,1,0,14,0.35,NA,NA,NA,NA,"hard",0,8.455,9.678
"2983","calf","annoy",74,200.785,28,1,1,29,0.725,NA,NA,NA,NA,"knob",0,7.2,9.279
"2983","biology","temper",29,1.931,29,1,0,8,0.2,NA,NA,NA,NA,"school",0,2.441,4.562
"2983","capital","figure",64,2.031,14,1,0,22,0.55,NA,NA,NA,NA,"state",0,9.238,10.682
"2983","knock","otter",29,1.923,22,1,1,9,0.225,NA,NA,NA,NA,"bedrook",0,6.5,8.539
"2983","chicken","beet",75,3.029,37,1,1,31,0.775,NA,NA,NA,NA,"hawlway",0,9.288,11.448
"2983","bullet","walkway",33,1.745,18,1,1,13,0.325,NA,NA,NA,NA,"walkway",1,6.984,9.122
"2983","replace","roach",27,1.83,19,1,1,5,0.125,NA,NA,NA,NA,"bumper",0,9.142,10.955
"2983","need","faucet",63,1.969,8,1,1,21,0.525,NA,NA,NA,NA,"bumper",0,7.33,9.537
"2983","glue","force",19,2.158,15,1,1,1,0.025,NA,NA,NA,NA,"seal",0,5.84,7.515
"2983","pea","bathtub",83,1.775,12,1,1,39,0.975,NA,NA,NA,NA,"food",0,2.172,3.725
"2983","want","ascent",28,1.861,2,1,0,6,0.15,NA,NA,NA,NA,"need",0,2.974,4.249
"2983","forest","knob",75,2.211,13,1,0,30,0.75,NA,NA,NA,NA,"knob",1,1.957,8.716
"2983","remind","foam",77,2.615,40,1,1,33,0.825,NA,NA,NA,NA,"alarm",0,6.328,9.325
"2983","find","clown",31,2.313,36,1,1,11,0.275,NA,NA,NA,NA,"search",0,7.259,9.334
"2983","risk","zero",63,2.039,24,1,0,20,0.5,NA,NA,NA,NA,"glide",0,6.468,9.808
"2983","visit","glove",69,4.664,9,1,0,26,0.65,NA,NA,NA,NA,"cinema",0,6.78,9.63
"2983","bias","sirloin",25,2.711,35,1,1,3,0.075,NA,NA,NA,NA,"search",0,4.47,7.499
"2983","fan","feature",55,1.905,1,1,1,17,0.425,NA,NA,NA,NA,"play",0,1.81,3.445
"2983","fee","chowder",67,2.211,30,1,1,25,0.625,NA,NA,NA,NA,"charge",0,11.396,13.753
"2983","banner","glide",32,2.303,21,1,0,12,0.3,NA,NA,NA,NA,"glide",1,5.57,7.445
"2983","date","laugh",61,2.079,38,1,1,19,0.475,NA,NA,NA,NA,"like",0,10.468,11.882
"2983","smother","surgery",64,2.507,31,1,1,23,0.575,NA,NA,NA,NA,"choke",0,1.886,9.893
"2983","anger","decay",77,3.379,5,1,0,32,0.8,NA,NA,NA,NA,"rage",0,2.008,3.461
"2983","caring","skirt",82,1.845,3,1,0,38,0.95,NA,NA,NA,NA,"give",0,1.846,3.259
"2983","prison","loaf",79,2.033,17,1,1,35,0.875,NA,NA,NA,NA,"loaf",1,11.058,12.551
"2983","process","joker",43,2.133,23,1,1,15,0.375,NA,NA,NA,NA,"joker",1,3.971,7.897
"2983","plant","worm",64,2.181,34,1,0,24,0.6,NA,NA,NA,NA,"bedroom",0,5.429,7.485
"2983","climax","saucer",20,2.259,32,1,0,2,0.05,NA,NA,NA,NA,"finish",0,2.249,4.833
"2983","nerve","bumper",88,4.075,6,1,0,40,1,NA,NA,NA,NA,"bumper",1,4.84,6.783
"2983","collect","loyalty",59,4.065,20,1,0,18,0.45,NA,NA,NA,NA,"write",0,7.331,9.105
"3081","mill","feast",1,2.574,8,1,1,17,0.425,NA,NA,NA,NA,"skip",0,2.965,6.63
"3081","banner","glide",1,2.319,28,1,0,12,0.3,NA,NA,NA,NA,"skip",0,2.005,4.16
"3081","anger","decay",1,2.391,38,1,0,22,0.55,NA,NA,NA,NA,"skip",0,1.792,3.518
"3081","collect","loyalty",1,2.727,4,1,0,16,0.4,NA,NA,NA,NA,"skip",0,1.99,3.879
"3081","pork","emperor",1,3.207,21,1,1,7,0.175,NA,NA,NA,NA,"skip",0,1.676,3.88
"3081","capital","figure",1,1.807,1,1,1,27,0.675,NA,NA,NA,NA,"skip",0,2.081,4
"3081","glue","force",24,7.047,31,1,0,28,0.7,NA,NA,NA,NA,"force",1,2.391,3.936
"3081","fee","chowder",1,2.879,36,1,1,19,0.475,NA,NA,NA,NA,"skip",0,1.857,3.783
"3081","knock","otter",1,4.039,19,1,1,5,0.125,NA,NA,NA,NA,"skip",0,1.527,3.496
"3081","bleach","ruin",85,2.863,16,1,0,38,0.95,NA,NA,NA,NA,"destroy",0,4.396,7.056
"3081","prison","loaf",68,3.439,35,1,0,34,0.85,NA,NA,NA,NA,"loaf",1,2.039,3.487
"3081","pea","bathtub",56,4.816,11,1,1,29,0.725,NA,NA,NA,NA,"bathtub",1,1.356,4.4
"3081","find","clown",1,2.063,23,1,0,24,0.6,NA,NA,NA,NA,"skip",0,7.978,9.936
"3081","caring","skirt",1,2.44,26,1,1,11,0.275,NA,NA,NA,NA,"skip",0,1.518,3.407
"3081","visit","glove",1,2.744,9,1,0,8,0.2,NA,NA,NA,NA,"skip",0,1.728,3.544
"3081","risk","zero",94,3.149,15,1,0,40,1,NA,NA,NA,NA,"skip",0,3.234,4.949
"3081","biology","temper",63,3.144,33,1,1,33,0.825,NA,NA,NA,NA,"temper",1,1.451,2.966
"3081","smother","surgery",57,2.631,32,1,1,31,0.775,NA,NA,NA,NA,"surgery",1,1.218,3.28
"3081","copy","bedroom",1,2.423,18,1,0,18,0.45,NA,NA,NA,NA,"skip",0,1.471,3.048
"3081","forest","knob",1,2.239,27,1,1,25,0.625,NA,NA,NA,NA,"skip",0,1.431,3.007
"3081","nerve","bumper",1,2.59,22,1,1,9,0.225,NA,NA,NA,NA,"skip",0,2.124,3.663
"3081","rock","milk",92,5.143,24,1,1,39,0.975,NA,NA,NA,NA,"milk",1,1.41,2.975
"3081","plant","worm",1,2.99,40,1,0,6,0.15,NA,NA,NA,NA,"skip",0,1.854,3.719
"3081","process","joker",1,3.127,5,1,0,2,0.05,NA,NA,NA,NA,"skip",0,1.342,2.991
"3081","want","ascent",57,2.783,14,1,0,30,0.75,NA,NA,NA,NA,"ascent",1,12.556,20.303
"3081","replace","roach",1,3.015,34,1,0,4,0.1,NA,NA,NA,NA,"skip",0,1.964,3.927
"3081","bullet","walkway",1,2.495,2,1,0,20,0.5,NA,NA,NA,NA,"skip",0,1.19,2.663
"3081","port","cinema",1,3.887,29,1,1,3,0.075,NA,NA,NA,NA,"skip",0,1.27,3.454
"3081","bacon","feud",78,2.912,13,1,0,36,0.9,NA,NA,NA,NA,"skip",0,9.454,11.1
"3081","fan","feature",70,3.119,20,1,1,35,0.875,NA,NA,NA,NA,"feature",1,1.157,2.912
"3081","need","faucet",1,2.495,12,1,1,23,0.575,NA,NA,NA,NA,"skip",0,1.195,3.224
"3081","date","laugh",81,2.327,6,1,1,37,0.925,NA,NA,NA,NA,"laugh",1,1.742,3.488
"3081","link","crisis",1,2.367,7,1,0,14,0.35,NA,NA,NA,NA,"skip",0,1.273,2.912
"3081","grip","beach",1,5.807,3,1,1,1,0.025,NA,NA,NA,NA,"skip",0,2.219,3.904
"3081","chicken","beet",58,2.391,25,1,0,32,0.8,NA,NA,NA,NA,"pork",0,2.125,4.448
"3081","remind","foam",1,2.175,30,1,0,10,0.25,NA,NA,NA,NA,"skip",0,1.234,2.952
"3081","shrink","mafia",1,1.919,39,1,1,13,0.325,NA,NA,NA,NA,"skip",0,1.333,3
"3081","bias","sirloin",1,2.175,37,1,1,21,0.525,NA,NA,NA,NA,"skip",0,1.515,3.256
"3081","climax","saucer",1,3.479,17,1,1,15,0.375,NA,NA,NA,NA,"skip",0,1.244,3.176
"3081","calf","annoy",1,2.735,10,1,0,26,0.65,NA,NA,NA,NA,"skip",0,2.828,4.344
"3235","nerve","bumper",83,2.574,16,1,1,35,0.875,NA,NA,NA,NA,"bumper",1,42.482,46.147
"3235","collect","loyalty",87,2.209,5,1,1,37,0.925,NA,NA,NA,NA,"loyalty",1,5.03,8.535
"3235","chicken","beet",81,2.606,22,1,0,34,0.85,NA,NA,NA,NA,"beet",1,51.281,54.104
"3235","bias","sirloin",71,9.126,30,1,0,32,0.8,NA,NA,NA,NA,"sirloin ",0,7.746,12.687
"3235","plant","worm",57,23.448,27,1,0,26,0.65,NA,NA,NA,NA,"worm",1,8.996,11.823
"3235","calf","annoy",2,5.957,2,1,0,2,0.05,NA,NA,NA,NA,"annoy",1,5,7.887
"3235","capital","figure",52,1.844,23,1,0,20,0.5,NA,NA,NA,NA,"figure",1,7.694,11.575
"3235","visit","glove",57,2.991,31,1,1,25,0.625,NA,NA,NA,NA,"beach",0,2.731,9.039
"3235","bullet","walkway",52,5.862,18,1,0,18,0.45,NA,NA,NA,NA,"walkaway",0,55.629,59.881
"3235","banner","glide",52,2.574,20,1,1,19,0.475,NA,NA,NA,NA,"glide",1,3.933,6.472
"3235","date","laugh",42,2.536,39,1,1,11,0.275,NA,NA,NA,NA,"laugh",1,4.364,7.271
"3235","need","faucet",22,2.765,29,1,0,4,0.1,NA,NA,NA,NA,"remind",0,28.36,32.95
"3235","caring","skirt",28,2.158,11,1,1,5,0.125,NA,NA,NA,NA,"laugh",0,17.134,19.824
"3235","smother","surgery",56,3.037,6,1,0,24,0.6,NA,NA,NA,NA,"surgery",1,8.351,11.983
"3235","risk","zero",100,7.558,28,1,1,39,0.975,NA,NA,NA,NA,"zero",1,2.874,5.583
"3235","bleach","ruin",53,2.197,24,1,1,21,0.525,NA,NA,NA,NA,"joker",0,24.78,27.486
"3235","port","cinema",30,4.607,40,1,0,6,0.15,NA,NA,NA,NA,"prison",0,17.858,21.569
"3235","grip","beach",44,2.197,32,1,1,13,0.325,NA,NA,NA,NA,"beach",1,5.603,10.767
"3235","forest","knob",71,2.215,33,1,1,33,0.825,NA,NA,NA,NA,"knob",1,4.007,6.535
"3235","replace","roach",61,4.222,10,1,0,30,0.75,NA,NA,NA,NA,"roach",1,5.008,9.815
"3235","knock","otter",59,1.911,4,1,1,29,0.725,NA,NA,NA,NA,"otter",1,3.284,5.639
"3235","remind","foam",40,3.11,8,1,0,10,0.25,NA,NA,NA,NA,"foam",1,4.455,7.103
"3235","climax","saucer",84,2.078,13,1,0,36,0.9,NA,NA,NA,NA,"saucer",1,3.201,17.513
"3235","shrink","mafia",51,1.984,37,1,1,17,0.425,NA,NA,NA,NA,"figure",0,11.772,19.381
"3235","rock","milk",1,3.462,1,1,1,1,0.025,NA,NA,NA,NA,"milk",1,2.99,5.151
"3235","link","crisis",58,1.67,9,1,1,27,0.675,NA,NA,NA,NA,"crisis",1,2.035,5.487
"3235","copy","bedroom",17,2.285,14,1,1,3,0.075,NA,NA,NA,NA,"bedroom",1,3.101,13.183
"3235","bacon","feud",55,6.499,3,1,1,23,0.575,NA,NA,NA,NA,"feud",1,21.455,29.351
"3235","glue","force",46,4.497,26,1,0,14,0.35,NA,NA,NA,NA,"annoy",0,15.507,18.278
"3235","biology","temper",54,3.076,15,1,0,22,0.55,NA,NA,NA,NA,"temper",1,7.941,11.167
"3235","prison","loaf",100,3.086,36,1,0,40,1,NA,NA,NA,NA,"loaf",1,8.965,14.087
"3235","fan","feature",38,1.982,7,1,1,9,0.225,NA,NA,NA,NA,"feature",1,10.889,107.161
"3235","process","joker",50,2.784,12,1,0,16,0.4,NA,NA,NA,NA,"ascent",0,16.211,19.462
"3235","want","ascent",43,1.966,17,1,0,12,0.3,NA,NA,NA,NA,"csalm",0,13.558,16.518
"3235","pork","emperor",59,2.121,19,1,0,28,0.7,NA,NA,NA,NA,"emperor",1,3.903,10.999
"3235","pea","bathtub",68,1.993,34,1,1,31,0.775,NA,NA,NA,NA,"bathtub",1,3.201,8.871
"3235","find","clown",48,4.589,25,1,1,15,0.375,NA,NA,NA,NA,"clown",1,3.771,6.913
"3235","fee","chowder",35,1.767,38,1,1,7,0.175,NA,NA,NA,NA,"chowder",1,5.231,8.558
"3235","mill","feast",90,8.709,21,1,0,38,0.95,NA,NA,NA,NA,"feast",1,189.291,191.824
"3235","anger","decay",35,1.414,35,1,0,8,0.2,NA,NA,NA,NA,"decay",1,11.373,14.038
"3508","glue","force",85,5.799,38,1,0,33,0.825,NA,NA,NA,NA,"force",1,2.561,5.761
"3508","prison","loaf",5,22.471,32,1,1,28,0.7,NA,NA,NA,NA,"SKIP",0,2.559,4.915
"3508","capital","figure",5,16.421,39,1,0,27,0.675,NA,NA,NA,NA,"SKIP",0,13.283,14.796
"3508","mill","feast",1,43.085,6,1,1,22,0.55,NA,NA,NA,NA,"SKIP",0,2.023,2.404
"3508","visit","glove",1,3.776,21,1,1,14,0.35,NA,NA,NA,NA,"SKIP",0,3.403,3.906
"3508","shrink","mafia",90,4.759,4,1,1,36,0.9,NA,NA,NA,NA,"mafia",1,1.716,4.288
"3508","pea","bathtub",70,9.047,37,1,1,30,0.75,NA,NA,NA,NA,"SKIP",0,3.166,3.582
"3508","nerve","bumper",1,6.209,28,1,1,6,0.15,NA,NA,NA,NA,"SKIP",0,2.305,2.9
"3508","forest","knob",2,32.404,2,1,1,26,0.65,NA,NA,NA,NA,"SKIP",0,1.511,1.892
"3508","smother","surgery",1,64.339,24,1,0,11,0.275,NA,NA,NA,NA,"SKIP",0,3.379,3.774
"3508","want","ascent",1,3.015,5,1,0,21,0.525,NA,NA,NA,NA,"SKIP",0,4.661,5.04
"3508","chicken","beet",90,23.352,40,1,0,37,0.925,NA,NA,NA,NA,"SKIP",0,13.106,13.839
"3508","copy","bedroom",1,2.186,30,1,0,13,0.325,NA,NA,NA,NA,"SKIP",0,23.243,23.908
"3508","date","laugh",1,4.288,31,1,1,20,0.5,NA,NA,NA,NA,"SKIP",0,5.523,5.907
"3508","bleach","ruin",90,5.084,27,1,1,38,0.95,NA,NA,NA,NA,"ruin",1,2.036,5.53
"3508","caring","skirt",1,6.411,29,1,1,18,0.45,NA,NA,NA,NA,"SKIP",0,1.953,2.488
"3508","plant","worm",1,5.171,13,1,1,12,0.3,NA,NA,NA,NA,"SKIP",0,1.26,2.775
"3508","link","crisis",1,19.972,18,1,1,8,0.2,NA,NA,NA,NA,"SKIP",0,1.095,1.441
"3508","bacon","feud",1,2.377,11,1,0,25,0.625,NA,NA,NA,NA,"SKIP",0,3.581,5.589
"3508","port","cinema",1,32.728,36,1,0,15,0.375,NA,NA,NA,NA,"sirlion",0,2.801,5.318
"3508","risk","zero",1,11.707,33,1,0,19,0.475,NA,NA,NA,NA,"SKIP",0,20.944,22.014
"3508","remind","foam",1,5.638,35,1,0,7,0.175,NA,NA,NA,NA,"SKIP",0,3.163,3.806
"3508","biology","temper",98,3.612,12,1,1,40,1,NA,NA,NA,NA,"anger",0,1.556,2.783
"3508","replace","roach",80,13.721,23,1,1,32,0.8,NA,NA,NA,NA,"roach",1,1.263,2.946
"3508","knock","otter",1,20.305,10,1,1,10,0.25,NA,NA,NA,NA,"SKIP",0,13.028,13.545
"3508","banner","glide",1,15.303,8,1,1,24,0.6,NA,NA,NA,NA,"SKIP",0,1.138,1.502
"3508","find","clown",1,8.017,17,1,0,3,0.075,NA,NA,NA,NA,"SKIP",0,1.567,2.226
"3508","bias","sirloin",1,11.716,14,1,0,23,0.575,NA,NA,NA,NA,"SKIP",0,9.791,10.352
"3508","grip","beach",85,7.953,9,1,1,34,0.85,NA,NA,NA,NA,"beach",1,1.591,5.256
"3508","collect","loyalty",1,3.627,15,1,1,2,0.05,NA,NA,NA,NA,"SKIP",0,26.652,27.272
"3508","anger","decay",1,17.801,20,1,0,17,0.425,NA,NA,NA,NA,"SKIP",0,18.496,19.565
"3508","calf","annoy",1,13.815,3,1,0,1,0.025,NA,NA,NA,NA,"SKIP",0,8.2,8.799
"3508","fan","feature",60,11.141,34,1,0,29,0.725,NA,NA,NA,NA,"feature",1,1.533,2.962
"3508","bullet","walkway",95,102.244,1,1,0,39,0.975,NA,NA,NA,NA,"walkway",1,2.347,5.697
"3508","rock","milk",1,8.838,25,1,1,4,0.1,NA,NA,NA,NA,"glove",0,2.097,8.776
"3508","need","faucet",1,3.627,19,1,0,9,0.225,NA,NA,NA,NA,"SKIP",0,9.498,10.304
"3508","fee","chowder",80,7.333,26,1,0,31,0.775,NA,NA,NA,NA,"chowder",1,5.604,7.661
"3508","climax","saucer",1,3.827,7,1,0,5,0.125,NA,NA,NA,NA,"saucer",1,3.447,5.691
"3508","pork","emperor",90,5.441,16,1,0,35,0.875,NA,NA,NA,NA,"president",0,6.751,9.759
