"subn","word1","word2","jol","jolrt","trial","list","practice","jolrank","jolrankp","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"2812","find","clown",70,14.19,17,3,1,38,0.95,"clown",1,NA,17.183
"2812","bleach","ruin",1,2.703,18,3,1,4,0.1,"stain",0,NA,7.311
"2812","visit","glove",43,5.687,19,3,1,28,0.7,"mom",0,NA,3.775
"2812","banner","glide",1,2.694,20,3,0,1,0.025,"",NA,NA,NA
"2812","bullet","walkway",1,1.967,21,3,0,7,0.175,"",NA,NA,NA
"2812","chicken","beet",22,3.095,22,3,0,23,0.575,"",NA,NA,NA
"2812","date","laugh",60,2.727,23,3,0,33,0.825,"",NA,NA,NA
"2812","collect","loyalty",27,2.254,24,3,1,24,0.6,"money",0,NA,18.123
"2812","fan","feature",8,10.287,25,3,0,9,0.225,"",NA,NA,NA
"2812","climax","saucer",11,12.094,26,3,0,13,0.325,"",NA,NA,NA
"2812","need","faucet",15,2.519,27,3,0,19,0.475,"",NA,NA,NA
"2812","pea","bathtub",12,2.981,28,3,0,15,0.375,"",NA,NA,NA
"2812","mill","feast",59,2.615,29,3,1,32,0.8,"fast",0,NA,11.218
"2812","smother","surgery",53,8.655,30,3,1,30,0.75,"surgery",1,NA,4.647
"2812","risk","zero",9,2.871,31,3,0,11,0.275,"",NA,NA,NA
"2812","plant","worm",75,2.262,32,3,1,40,1,"worm",1,NA,6.461
"2812","rock","milk",69,2.927,33,3,0,35,0.875,"",NA,NA,NA
"2812","fee","chowder",17,2.335,34,3,0,21,0.525,"",NA,NA,NA
"2812","calf","annoy",13,3.343,35,3,1,16,0.4,"milk",0,NA,15.243
"2812","capital","figure",65,9.27,36,3,1,34,0.85,"figure",1,NA,7.127
"2812","link","crisis",70,6.43,37,3,0,37,0.925,"",NA,NA,NA
"2812","biology","temper",15,3.149,38,3,0,17,0.425,"",NA,NA,NA
"2812","bias","sirloin",1,2.399,39,3,0,3,0.075,"",NA,NA,NA
"2812","knock","otter",28,21.324,40,3,0,25,0.625,"",NA,NA,NA
"2912","grip","beach",36,2.123,1,1,0,21,0.525,"",NA,NA,NA
"2912","find","clown",71,1.509,2,1,1,36,0.9,"replace",0,NA,4.96
"2912","remind","foam",34,1.423,3,1,0,17,0.425,"",NA,NA,NA
"2912","visit","glove",36,1.714,4,1,1,20,0.5,"collect",0,NA,5.236
"2912","capital","figure",26,1.358,5,1,1,8,0.2,"money",0,NA,3.224
"2912","fan","feature",77,2.553,6,1,0,39,0.975,"",NA,NA,NA
"2912","port","cinema",23,1.585,7,1,1,6,0.15,"ship",0,NA,10.725
"2912","knock","otter",40,1.208,8,1,0,23,0.575,"",NA,NA,NA
"2912","nerve","bumper",65,1.392,9,1,0,29,0.725,"",NA,NA,NA
"2912","shrink","mafia",27,1.703,10,1,1,10,0.25,"wrap",0,NA,3.139
"2912","chicken","beet",64,1.736,11,1,1,28,0.7,"pork",0,NA,2.928
"2912","smother","surgery",27,4.318,12,1,0,9,0.225,"",NA,NA,NA
"2912","bullet","walkway",31,2.871,13,1,0,15,0.375,"",NA,NA,NA
"2912","caring","skirt",67,1.376,14,1,1,30,0.75,"share",0,NA,17.35
"2912","process","joker",23,2.224,15,1,0,5,0.125,"",NA,NA,NA
"2912","plant","worm",37,2.087,16,1,1,22,0.55,"water",0,NA,2.846
"2912","link","crisis",50,3.06,17,1,0,25,0.625,"",NA,NA,NA
"2912","mill","feast",5,1.655,18,1,0,1,0.025,"",NA,NA,NA
"2912","risk","zero",57,2.162,19,1,1,26,0.65,"reward",0,NA,3.333
"2912","replace","roach",29,1.591,20,1,0,11,0.275,"",NA,NA,NA
"2912","climax","saucer",36,1.703,21,1,0,19,0.475,"",NA,NA,NA
"2912","fee","chowder",75,1.639,22,1,0,37,0.925,"",NA,NA,NA
"2912","bias","sirloin",30,1.208,23,1,0,13,0.325,"",NA,NA,NA
"2912","biology","temper",30,1.935,24,1,1,14,0.35,"plant",0,NA,3.432
"2912","anger","decay",70,2.296,25,1,1,34,0.85,"sad",0,NA,2.759
"2912","pea","bathtub",13,1.439,26,1,0,3,0.075,"",NA,NA,NA
"2912","rock","milk",35,2.655,27,1,1,18,0.45,"hard",0,NA,3.014
"2912","want","ascent",71,1.302,28,1,0,35,0.875,"",NA,NA,NA
"2912","bleach","ruin",23,1.511,29,1,1,4,0.1,"paper",0,NA,5.646
"2912","collect","loyalty",30,1.231,30,1,1,12,0.3,"reward",0,NA,2.639
"2912","banner","glide",13,1.607,31,1,1,2,0.05,"plane",0,NA,3.008
"2912","copy","bedroom",80,1.095,32,1,1,40,1,"create",0,NA,5.064
"2912","calf","annoy",26,4.32,33,1,0,7,0.175,"",NA,NA,NA
"2912","prison","loaf",42,2.344,34,1,1,24,0.6,"share",0,NA,8.166
"2912","date","laugh",70,1.5,35,1,0,33,0.825,"",NA,NA,NA
"2912","glue","force",59,1.871,36,1,0,27,0.675,"",NA,NA,NA
"2912","pork","emperor",76,4.968,37,1,1,38,0.95,"chicken",0,NA,5.037
"2912","forest","knob",32,2.599,38,1,1,16,0.4,"tree",0,NA,1.711
"2912","bacon","feud",69,1.687,39,1,1,32,0.8,"food",0,NA,5.343
"2912","need","faucet",68,3.991,40,1,0,31,0.775,"",NA,NA,NA
"2912","process","joker",23,2.224,1,2,0,5,0.125,"",NA,NA,NA
"2912","climax","saucer",36,1.703,2,2,0,19,0.475,"",NA,NA,NA
"2912","find","clown",71,1.509,3,2,1,36,0.9,"replace",0,NA,7.64
"2912","port","cinema",23,1.585,4,2,1,6,0.15,"ship",0,NA,4.136
"2912","visit","glove",36,1.714,5,2,1,20,0.5,"store",0,NA,4.368
"2912","nerve","bumper",65,1.392,6,2,0,29,0.725,"",NA,NA,NA
"2912","fan","feature",77,2.553,7,2,0,39,0.975,"",NA,NA,NA
"2912","biology","temper",30,1.935,8,2,1,14,0.35,"science",0,NA,6.397
"2912","prison","loaf",42,2.344,9,2,1,24,0.6,"share",0,NA,4.808
"2912","rock","milk",35,2.655,10,2,1,18,0.45,"tree",0,NA,4.335
"2912","want","ascent",71,1.302,11,2,0,35,0.875,"",NA,NA,NA
"2912","link","crisis",50,3.06,12,2,0,25,0.625,"",NA,NA,NA
"2912","pea","bathtub",13,1.439,13,2,0,3,0.075,"",NA,NA,NA
"2912","collect","loyalty",30,1.231,14,2,1,12,0.3,"reward",0,NA,6.038
"2912","shrink","mafia",27,1.703,15,2,1,10,0.25,"wrap",0,NA,5.046
"2912","anger","decay",70,2.296,16,2,1,34,0.85,"sad",0,NA,6.879
"2912","copy","bedroom",80,1.095,17,2,1,40,1,"replace",0,NA,8.6
"2912","mill","feast",5,1.655,18,2,0,1,0.025,"",NA,NA,NA
"2912","need","faucet",68,3.991,19,2,0,31,0.775,"",NA,NA,NA
"2912","calf","annoy",26,4.32,20,2,0,7,0.175,"",NA,NA,NA
"2912","pork","emperor",76,4.968,21,2,1,38,0.95,"chicken",0,NA,3.496
"2912","date","laugh",70,1.5,22,2,0,33,0.825,"",NA,NA,NA
"2912","bias","sirloin",30,1.208,23,2,0,13,0.325,"",NA,NA,NA
"2912","fee","chowder",75,1.639,24,2,0,37,0.925,"",NA,NA,NA
"2912","bacon","feud",69,1.687,25,2,1,32,0.8,"syrup",0,NA,3.386
"2912","smother","surgery",27,4.318,26,2,0,9,0.225,"",NA,NA,NA
"2912","bleach","ruin",23,1.511,27,2,1,4,0.1,"paper",0,NA,66.75
"2912","remind","foam",34,1.423,28,2,0,17,0.425,"",NA,NA,NA
"2912","glue","force",59,1.871,29,2,0,27,0.675,"",NA,NA,NA
"2912","risk","zero",57,2.162,30,2,1,26,0.65,"reward",0,NA,3.246
"2912","plant","worm",37,2.087,31,2,1,22,0.55,"tree",0,NA,1.392
"2912","caring","skirt",67,1.376,32,2,1,30,0.75,"share",0,NA,1.591
"2912","banner","glide",13,1.607,33,2,1,2,0.05,"plane",0,NA,2.264
"2912","knock","otter",40,1.208,34,2,0,23,0.575,"",NA,NA,NA
"2912","forest","knob",32,2.599,35,2,1,16,0.4,"tree",0,NA,2.085
"2912","capital","figure",26,1.358,36,2,1,8,0.2,"money",0,NA,2.279
"2912","grip","beach",36,2.123,37,2,0,21,0.525,"",NA,NA,NA
"2912","replace","roach",29,1.591,38,2,0,11,0.275,"",NA,NA,NA
"2912","bullet","walkway",31,2.871,39,2,0,15,0.375,"",NA,NA,NA
"2912","chicken","beet",64,1.736,40,2,1,28,0.7,"pork",0,NA,2.57
"2912","port","cinema",23,1.585,1,3,1,6,0.15,"ship",0,NA,2.505
"2912","date","laugh",70,1.5,2,3,0,33,0.825,"",NA,NA,NA
"2912","biology","temper",30,1.935,3,3,1,14,0.35,"tree",0,NA,2.118
"2912","prison","loaf",42,2.344,4,3,1,24,0.6,"share",0,NA,1.584
"2912","copy","bedroom",80,1.095,5,3,1,40,1,"replace",0,NA,2.143
"2912","nerve","bumper",65,1.392,6,3,0,29,0.725,"",NA,NA,NA
"2912","climax","saucer",36,1.703,7,3,0,19,0.475,"",NA,NA,NA
"2912","pea","bathtub",13,1.439,8,3,0,3,0.075,"",NA,NA,NA
"2912","want","ascent",71,1.302,9,3,0,35,0.875,"",NA,NA,NA
"2912","caring","skirt",67,1.376,10,3,1,30,0.75,"share",0,NA,2.039
"2912","find","clown",71,1.509,11,3,1,36,0.9,"replace",0,NA,3.562
"2912","grip","beach",36,2.123,12,3,0,21,0.525,"",NA,NA,NA
"2912","knock","otter",40,1.208,13,3,0,23,0.575,"",NA,NA,NA
"2912","bias","sirloin",30,1.208,14,3,0,13,0.325,"",NA,NA,NA
"2912","bleach","ruin",23,1.511,15,3,1,4,0.1,"paper",0,NA,7.969
"2912","remind","foam",34,1.423,16,3,0,17,0.425,"",NA,NA,NA
"2912","visit","glove",36,1.714,17,3,1,20,0.5,"share",0,NA,2.629
"2912","glue","force",59,1.871,18,3,0,27,0.675,"",NA,NA,NA
"2912","bacon","feud",69,1.687,19,3,1,32,0.8,"food",0,NA,6.013
"2912","collect","loyalty",30,1.231,20,3,1,12,0.3,"money",0,NA,3.535
"2912","fan","feature",77,2.553,21,3,0,39,0.975,"",NA,NA,NA
"2912","fee","chowder",75,1.639,22,3,0,37,0.925,"",NA,NA,NA
"2912","link","crisis",50,3.06,23,3,0,25,0.625,"",NA,NA,NA
"2912","rock","milk",35,2.655,24,3,1,18,0.45,"tree",0,NA,2.792
"2912","forest","knob",32,2.599,25,3,1,16,0.4,"money",0,NA,2.983
"2912","smother","surgery",27,4.318,26,3,0,9,0.225,"",NA,NA,NA
"2912","replace","roach",29,1.591,27,3,0,11,0.275,"",NA,NA,NA
"2912","need","faucet",68,3.991,28,3,0,31,0.775,"",NA,NA,NA
"2912","capital","figure",26,1.358,29,3,1,8,0.2,"money",0,NA,2.85
"2912","mill","feast",5,1.655,30,3,0,1,0.025,"",NA,NA,NA
"2912","plant","worm",37,2.087,31,3,1,22,0.55,"tree",0,NA,2.501
"2912","bullet","walkway",31,2.871,32,3,0,15,0.375,"",NA,NA,NA
"2912","process","joker",23,2.224,33,3,0,5,0.125,"",NA,NA,NA
"2912","risk","zero",57,2.162,34,3,1,26,0.65,"reward",0,NA,4.09
"2912","banner","glide",13,1.607,35,3,1,2,0.05,"plane",0,NA,2.638
"2912","pork","emperor",76,4.968,36,3,1,38,0.95,"chicken",0,NA,2.87
"2912","shrink","mafia",27,1.703,37,3,1,10,0.25,"wrap",0,NA,2.84
"2912","chicken","beet",64,1.736,38,3,1,28,0.7,"pork",0,NA,2.711
"2912","anger","decay",70,2.296,39,3,1,34,0.85,"sad",0,NA,2.16
"2912","calf","annoy",26,4.32,40,3,0,7,0.175,"",NA,NA,NA
"2983","fan","feature",55,1.905,1,1,1,17,0.425,"ball",0,NA,6.29
"2983","want","ascent",28,1.861,2,1,0,6,0.15,"",NA,NA,NA
"2983","caring","skirt",82,1.845,3,1,0,38,0.95,"",NA,NA,NA
"2983","shrink","mafia",49,3.801,4,1,0,16,0.4,"",NA,NA,NA
"2983","anger","decay",77,3.379,5,1,0,32,0.8,"",NA,NA,NA
"2983","nerve","bumper",88,4.075,6,1,0,40,1,"",NA,NA,NA
"2983","link","crisis",28,3.029,7,1,1,7,0.175,"bumper",0,NA,8.93
"2983","need","faucet",63,1.969,8,1,1,21,0.525,"care",0,NA,6.551
"2983","visit","glove",69,4.664,9,1,0,26,0.65,"",NA,NA,NA
"2983","port","cinema",26,2.303,10,1,0,4,0.1,"",NA,NA,NA
"2983","rock","milk",71,2.101,11,1,1,27,0.675,"joker",0,NA,15.214
"2983","pea","bathtub",83,1.775,12,1,1,39,0.975,"bathtub",1,NA,7.376
"2983","forest","knob",75,2.211,13,1,0,30,0.75,"",NA,NA,NA
"2983","capital","figure",64,2.031,14,1,0,22,0.55,"",NA,NA,NA
"2983","glue","force",19,2.158,15,1,1,1,0.025,"stick",0,NA,19.278
"2983","pork","emperor",78,2.343,16,1,0,34,0.85,"",NA,NA,NA
"2983","prison","loaf",79,2.033,17,1,1,35,0.875,"loaf",1,NA,10.278
"2983","bullet","walkway",33,1.745,18,1,1,13,0.325,"walkway",1,NA,11.934
"2983","replace","roach",27,1.83,19,1,1,5,0.125,"table",0,NA,11.88
"2983","collect","loyalty",59,4.065,20,1,0,18,0.45,"",NA,NA,NA
"2983","banner","glide",32,2.303,21,1,0,12,0.3,"",NA,NA,NA
"2983","knock","otter",29,1.923,22,1,1,9,0.225,"bumper",0,NA,22.668
"2983","process","joker",43,2.133,23,1,1,15,0.375,"joker",1,NA,6.823
"2983","risk","zero",63,2.039,24,1,0,20,0.5,"",NA,NA,NA
"2983","grip","beach",36,1.869,25,1,0,14,0.35,"",NA,NA,NA
"2983","copy","bedroom",80,2.063,26,1,0,36,0.9,"",NA,NA,NA
"2983","bacon","feud",73,2.198,27,1,0,28,0.7,"",NA,NA,NA
"2983","calf","annoy",74,200.785,28,1,1,29,0.725,"annoy",1,NA,7.258
"2983","biology","temper",29,1.931,29,1,0,8,0.2,"",NA,NA,NA
"2983","fee","chowder",67,2.211,30,1,1,25,0.625,"price",0,NA,5.46
"2983","smother","surgery",64,2.507,31,1,1,23,0.575,"load",0,NA,10.111
"2983","climax","saucer",20,2.259,32,1,0,2,0.05,"",NA,NA,NA
"2983","bleach","ruin",82,3.005,33,1,1,37,0.925,"wash",0,NA,13.097
"2983","plant","worm",64,2.181,34,1,0,24,0.6,"",NA,NA,NA
"2983","bias","sirloin",25,2.711,35,1,1,3,0.075,"change",0,NA,4.688
"2983","find","clown",31,2.313,36,1,1,11,0.275,"group",0,NA,4.566
"2983","chicken","beet",75,3.029,37,1,1,31,0.775,"egg",0,NA,2.69
"2983","date","laugh",61,2.079,38,1,1,19,0.475,"find",0,NA,4.198
"2983","mill","feast",30,2.654,39,1,0,10,0.25,"",NA,NA,NA
"2983","remind","foam",77,2.615,40,1,1,33,0.825,"think",0,NA,8.178
"2983","copy","bedroom",80,2.063,1,2,0,36,0.9,"",NA,NA,NA
"2983","biology","temper",29,1.931,2,2,0,8,0.2,"",NA,NA,NA
"2983","date","laugh",61,2.079,3,2,1,19,0.475,"late",0,NA,19.7
"2983","pea","bathtub",83,1.775,4,2,1,39,0.975,"bathtub",1,NA,7.278
"2983","climax","saucer",20,2.259,5,2,0,2,0.05,"",NA,NA,NA
"2983","bullet","walkway",33,1.745,6,2,1,13,0.325,"walkway",1,NA,14.521
"2983","fee","chowder",67,2.211,7,2,1,25,0.625,"price",0,NA,4.215
"2983","chicken","beet",75,3.029,8,2,1,31,0.775,"egg",0,NA,6.209
"2983","find","clown",31,2.313,9,2,1,11,0.275,"leave",0,NA,10.619
"2983","banner","glide",32,2.303,10,2,0,12,0.3,"",NA,NA,NA
"2983","prison","loaf",79,2.033,11,2,1,35,0.875,"loaf",1,NA,7.518
"2983","shrink","mafia",49,3.801,12,2,0,16,0.4,"",NA,NA,NA
"2983","anger","decay",77,3.379,13,2,0,32,0.8,"",NA,NA,NA
"2983","knock","otter",29,1.923,14,2,1,9,0.225,"door",0,NA,10.695
"2983","glue","force",19,2.158,15,2,1,1,0.025,"stick",0,NA,8.523
"2983","remind","foam",77,2.615,16,2,1,33,0.825,"find",0,NA,12.849
"2983","replace","roach",27,1.83,17,2,1,5,0.125,"bridge",0,NA,12.465
"2983","port","cinema",26,2.303,18,2,0,4,0.1,"",NA,NA,NA
"2983","smother","surgery",64,2.507,19,2,1,23,0.575,"annoy",0,NA,40.547
"2983","fan","feature",55,1.905,20,2,1,17,0.425,"stage",0,NA,8.811
"2983","grip","beach",36,1.869,21,2,0,14,0.35,"",NA,NA,NA
"2983","calf","annoy",74,200.785,22,2,1,29,0.725,"annoy",1,NA,14.331
"2983","process","joker",43,2.133,23,2,1,15,0.375,"ring",0,NA,3.529
"2983","plant","worm",64,2.181,24,2,0,24,0.6,"",NA,NA,NA
"2983","bacon","feud",73,2.198,25,2,0,28,0.7,"",NA,NA,NA
"2983","need","faucet",63,1.969,26,2,1,21,0.525,"feel",0,NA,3.903
"2983","mill","feast",30,2.654,27,2,0,10,0.25,"",NA,NA,NA
"2983","capital","figure",64,2.031,28,2,0,22,0.55,"",NA,NA,NA
"2983","link","crisis",28,3.029,29,2,1,7,0.175,"send",0,NA,3.91
"2983","pork","emperor",78,2.343,30,2,0,34,0.85,"",NA,NA,NA
"2983","want","ascent",28,1.861,31,2,0,6,0.15,"",NA,NA,NA
"2983","rock","milk",71,2.101,32,2,1,27,0.675,"stone",0,NA,4.474
"2983","caring","skirt",82,1.845,33,2,0,38,0.95,"",NA,NA,NA
"2983","forest","knob",75,2.211,34,2,0,30,0.75,"",NA,NA,NA
"2983","visit","glove",69,4.664,35,2,0,26,0.65,"",NA,NA,NA
"2983","bleach","ruin",82,3.005,36,2,1,37,0.925,"die",0,NA,5.204
"2983","nerve","bumper",88,4.075,37,2,0,40,1,"",NA,NA,NA
"2983","collect","loyalty",59,4.065,38,2,0,18,0.45,"",NA,NA,NA
"2983","bias","sirloin",25,2.711,39,2,1,3,0.075,"belief",0,NA,10.216
"2983","risk","zero",63,2.039,40,2,0,20,0.5,"",NA,NA,NA
"2983","pea","bathtub",83,1.775,1,3,1,39,0.975,"chick",0,NA,7.564
"2983","chicken","beet",75,3.029,2,3,1,31,0.775,"cow",0,NA,8.272
"2983","bleach","ruin",82,3.005,3,3,1,37,0.925,"dye",0,NA,3.606
"2983","knock","otter",29,1.923,4,3,1,9,0.225,"door",0,NA,6.996
"2983","plant","worm",64,2.181,5,3,0,24,0.6,"",NA,NA,NA
"2983","anger","decay",77,3.379,6,3,0,32,0.8,"",NA,NA,NA
"2983","risk","zero",63,2.039,7,3,0,20,0.5,"",NA,NA,NA
"2983","calf","annoy",74,200.785,8,3,1,29,0.725,"annoy",1,NA,7.18
"2983","shrink","mafia",49,3.801,9,3,0,16,0.4,"",NA,NA,NA
"2983","collect","loyalty",59,4.065,10,3,0,18,0.45,"",NA,NA,NA
"2983","date","laugh",61,2.079,11,3,1,19,0.475,"late",0,NA,8.339
"2983","nerve","bumper",88,4.075,12,3,0,40,1,"",NA,NA,NA
"2983","want","ascent",28,1.861,13,3,0,6,0.15,"",NA,NA,NA
"2983","bias","sirloin",25,2.711,14,3,1,3,0.075,"bee",0,NA,5.975
"2983","link","crisis",28,3.029,15,3,1,7,0.175,"send",0,NA,5.126
"2983","bacon","feud",73,2.198,16,3,0,28,0.7,"",NA,NA,NA
"2983","replace","roach",27,1.83,17,3,1,5,0.125,"send",0,NA,7.109
"2983","grip","beach",36,1.869,18,3,0,14,0.35,"",NA,NA,NA
"2983","prison","loaf",79,2.033,19,3,1,35,0.875,"loaf",1,NA,9.691
"2983","caring","skirt",82,1.845,20,3,0,38,0.95,"",NA,NA,NA
"2983","pork","emperor",78,2.343,21,3,0,34,0.85,"",NA,NA,NA
"2983","banner","glide",32,2.303,22,3,0,12,0.3,"",NA,NA,NA
"2983","rock","milk",71,2.101,23,3,1,27,0.675,"stone",0,NA,11.321
"2983","copy","bedroom",80,2.063,24,3,0,36,0.9,"",NA,NA,NA
"2983","forest","knob",75,2.211,25,3,0,30,0.75,"",NA,NA,NA
"2983","biology","temper",29,1.931,26,3,0,8,0.2,"",NA,NA,NA
"2983","mill","feast",30,2.654,27,3,0,10,0.25,"",NA,NA,NA
"2983","need","faucet",63,1.969,28,3,1,21,0.525,"greed",0,NA,14.889
"2983","climax","saucer",20,2.259,29,3,0,2,0.05,"",NA,NA,NA
"2983","bullet","walkway",33,1.745,30,3,1,13,0.325,"walkway",1,NA,7.895
"2983","glue","force",19,2.158,31,3,1,1,0.025,"stick",0,NA,3.769
"2983","smother","surgery",64,2.507,32,3,1,23,0.575,"abuse",0,NA,3.284
"2983","find","clown",31,2.313,33,3,1,11,0.275,"eat",0,NA,3.278
"2983","capital","figure",64,2.031,34,3,0,22,0.55,"",NA,NA,NA
"2983","visit","glove",69,4.664,35,3,0,26,0.65,"",NA,NA,NA
"2983","fan","feature",55,1.905,36,3,1,17,0.425,"base",0,NA,4.511
"2983","port","cinema",26,2.303,37,3,0,4,0.1,"",NA,NA,NA
"2983","process","joker",43,2.133,38,3,1,15,0.375,"joker",1,NA,5.435
"2983","remind","foam",77,2.615,39,3,1,33,0.825,"let",0,NA,5.925
"2983","fee","chowder",67,2.211,40,3,1,25,0.625,"game",0,NA,4.487
"3081","capital","figure",1,1.807,1,1,1,27,0.675,"skip",0,NA,4.324
"3081","bullet","walkway",1,2.495,2,1,0,20,0.5,"",NA,NA,NA
"3081","grip","beach",1,5.807,3,1,1,1,0.025,"skip",0,NA,3.809
"3081","collect","loyalty",1,2.727,4,1,0,16,0.4,"",NA,NA,NA
"3081","process","joker",1,3.127,5,1,0,2,0.05,"",NA,NA,NA
"3081","date","laugh",81,2.327,6,1,1,37,0.925,"laugh",1,NA,3.572
"3081","link","crisis",1,2.367,7,1,0,14,0.35,"",NA,NA,NA
"3081","mill","feast",1,2.574,8,1,1,17,0.425,"skip",0,NA,3.267
"3081","visit","glove",1,2.744,9,1,0,8,0.2,"",NA,NA,NA
"3081","calf","annoy",1,2.735,10,1,0,26,0.65,"",NA,NA,NA
"3081","pea","bathtub",56,4.816,11,1,1,29,0.725,"bathtub",1,NA,4.429
"3081","need","faucet",1,2.495,12,1,1,23,0.575,"skip",0,NA,5.152
"3081","bacon","feud",78,2.912,13,1,0,36,0.9,"",NA,NA,NA
"3081","want","ascent",57,2.783,14,1,0,30,0.75,"",NA,NA,NA
"3081","risk","zero",94,3.149,15,1,0,40,1,"",NA,NA,NA
"3081","bleach","ruin",85,2.863,16,1,0,38,0.95,"",NA,NA,NA
"3081","climax","saucer",1,3.479,17,1,1,15,0.375,"skip",0,NA,5.04
"3081","copy","bedroom",1,2.423,18,1,0,18,0.45,"",NA,NA,NA
"3081","knock","otter",1,4.039,19,1,1,5,0.125,"skip",0,NA,3.383
"3081","fan","feature",70,3.119,20,1,1,35,0.875,"feature",1,NA,3.199
"3081","pork","emperor",1,3.207,21,1,1,7,0.175,"skip",0,NA,3.737
"3081","nerve","bumper",1,2.59,22,1,1,9,0.225,"skip",0,NA,3.254
"3081","find","clown",1,2.063,23,1,0,24,0.6,"",NA,NA,NA
"3081","rock","milk",92,5.143,24,1,1,39,0.975,"milk",1,NA,3.179
"3081","chicken","beet",58,2.391,25,1,0,32,0.8,"",NA,NA,NA
"3081","caring","skirt",1,2.44,26,1,1,11,0.275,"skip",0,NA,3.261
"3081","forest","knob",1,2.239,27,1,1,25,0.625,"skip",0,NA,3.287
"3081","banner","glide",1,2.319,28,1,0,12,0.3,"",NA,NA,NA
"3081","port","cinema",1,3.887,29,1,1,3,0.075,"skip",0,NA,3.372
"3081","remind","foam",1,2.175,30,1,0,10,0.25,"",NA,NA,NA
"3081","glue","force",24,7.047,31,1,0,28,0.7,"",NA,NA,NA
"3081","smother","surgery",57,2.631,32,1,1,31,0.775,"surgery",1,NA,4.562
"3081","biology","temper",63,3.144,33,1,1,33,0.825,"temper",1,NA,3.304
"3081","replace","roach",1,3.015,34,1,0,4,0.1,"",NA,NA,NA
"3081","prison","loaf",68,3.439,35,1,0,34,0.85,"",NA,NA,NA
"3081","fee","chowder",1,2.879,36,1,1,19,0.475,"skip",0,NA,4.348
"3081","bias","sirloin",1,2.175,37,1,1,21,0.525,"skip",0,NA,3.808
"3081","anger","decay",1,2.391,38,1,0,22,0.55,"",NA,NA,NA
"3081","shrink","mafia",1,1.919,39,1,1,13,0.325,"skip",0,NA,6.268
"3081","plant","worm",1,2.99,40,1,0,6,0.15,"",NA,NA,NA
"3081","replace","roach",1,3.015,1,2,0,4,0.1,"",NA,NA,NA
"3081","fee","chowder",1,2.879,2,2,1,19,0.475,"skip",0,NA,3.74
"3081","chicken","beet",58,2.391,3,2,0,32,0.8,"",NA,NA,NA
"3081","bullet","walkway",1,2.495,4,2,0,20,0.5,"",NA,NA,NA
"3081","need","faucet",1,2.495,5,2,1,23,0.575,"skip",0,NA,3.408
"3081","process","joker",1,3.127,6,2,0,2,0.05,"",NA,NA,NA
"3081","link","crisis",1,2.367,7,2,0,14,0.35,"",NA,NA,NA
"3081","climax","saucer",1,3.479,8,2,1,15,0.375,"skip",0,NA,3.421
"3081","port","cinema",1,3.887,9,2,1,3,0.075,"skip",0,NA,3.543
"3081","glue","force",24,7.047,10,2,0,28,0.7,"",NA,NA,NA
"3081","banner","glide",1,2.319,11,2,0,12,0.3,"",NA,NA,NA
"3081","nerve","bumper",1,2.59,12,2,1,9,0.225,"bumper",1,NA,5.444
"3081","fan","feature",70,3.119,13,2,1,35,0.875,"feature",1,NA,3.767
"3081","copy","bedroom",1,2.423,14,2,0,18,0.45,"",NA,NA,NA
"3081","pea","bathtub",56,4.816,15,2,1,29,0.725,"bathtub",1,NA,4.577
"3081","date","laugh",81,2.327,16,2,1,37,0.925,"laugh",1,NA,4.232
"3081","remind","foam",1,2.175,17,2,0,10,0.25,"",NA,NA,NA
"3081","collect","loyalty",1,2.727,18,2,0,16,0.4,"",NA,NA,NA
"3081","visit","glove",1,2.744,19,2,0,8,0.2,"",NA,NA,NA
"3081","pork","emperor",1,3.207,20,2,1,7,0.175,"skip",0,NA,3.784
"3081","smother","surgery",57,2.631,21,2,1,31,0.775,"surgery",1,NA,5.112
"3081","anger","decay",1,2.391,22,2,0,22,0.55,"",NA,NA,NA
"3081","grip","beach",1,5.807,23,2,1,1,0.025,"skip",0,NA,4.359
"3081","shrink","mafia",1,1.919,24,2,1,13,0.325,"skip",0,NA,3.871
"3081","biology","temper",63,3.144,25,2,1,33,0.825,"temper",1,NA,4.863
"3081","caring","skirt",1,2.44,26,2,1,11,0.275,"skip",0,NA,4.807
"3081","want","ascent",57,2.783,27,2,0,30,0.75,"",NA,NA,NA
"3081","forest","knob",1,2.239,28,2,1,25,0.625,"skip",0,NA,4.552
"3081","knock","otter",1,4.039,29,2,1,5,0.125,"skip",0,NA,3.951
"3081","bacon","feud",78,2.912,30,2,0,36,0.9,"",NA,NA,NA
"3081","prison","loaf",68,3.439,31,2,0,34,0.85,"",NA,NA,NA
"3081","find","clown",1,2.063,32,2,0,24,0.6,"",NA,NA,NA
"3081","calf","annoy",1,2.735,33,2,0,26,0.65,"",NA,NA,NA
"3081","plant","worm",1,2.99,34,2,0,6,0.15,"",NA,NA,NA
"3081","rock","milk",92,5.143,35,2,1,39,0.975,"milk",1,NA,3.033
"3081","bias","sirloin",1,2.175,36,2,1,21,0.525,"skip",0,NA,3.814
"3081","mill","feast",1,2.574,37,2,1,17,0.425,"skip",0,NA,4.166
"3081","bleach","ruin",85,2.863,38,2,0,38,0.95,"",NA,NA,NA
"3081","risk","zero",94,3.149,39,2,0,40,1,"",NA,NA,NA
"3081","capital","figure",1,1.807,40,2,1,27,0.675,"skip",0,NA,3.853
