word1,word2,jol,jolrt,jolrtfirst,condition,jolindex,response,rt,rtfirst,
climax,saucer,16,1.501,0.51,1,20,n/a,1.816,0.8,
risk,zero,1,1.467,0.634,0,6,-,-99,-99,
fan,feature,22,1.633,0.905,1,10,n/a,2.087,1.431,
plant,worm,2,1.669,0.686,0,22,-,-99,-99,
bacon,feud,51,2.701,0.56,0,12,-,-99,-99,
nerve,bumper,15,1.535,0.702,0,24,-,-99,-99,
date,laugh,7,2.341,1.188,0,4,-,-99,-99,
collect,loyalty,11,2.239,0.357,0,27,-,-99,-99,
visit,glove,67,3.091,0.542,1,35,n/a,2.738,1.682,
glue,force,17,1.261,0.578,0,23,-,-99,-99,
anger,decay,5,1.605,0.742,1,22,n/a,2.639,1.143,
want,ascent,12,4.883,1.686,1,24,n/a,1.847,1.008,
find,clown,1,1.419,0.436,0,1,-,-99,-99,
shrink,mafia,13,1.723,0.882,1,22,n/a,2.655,1.071,
link,crisis,13,1.381,0.496,0,14,-,-99,-99,
biology,temper,9,1.24,0.59,0,12,-,-99,-99,
bullet,walkway,10,1.354,0.673,1,21,walkway,3.094,1.822,
grip,beach,1,1.333,0.491,1,16,n/a,1.872,1.184,
mill,feast,5,3.568,2.569,1,8,na,1.824,0.88,
process,joker,7,1.679,0.87,1,35,na,1.44,0.736,
banner,glide,86,3.881,0.481,1,8,n/a,1.671,0.832,
pea,bathtub,5,1.285,0.583,0,12,-,-99,-99,
bleach,ruin,4,1.469,0.653,0,18,-,-99,-99,
bias,sirloin,7,1.349,0.528,0,1,-,-99,-99,

