"subn","word1","word2","jol","jolrt","trial","list","practice","jolrank","jolrankp","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"2790","date","laugh",44,9.865,21,1,0,9,0.225,"",NA,NA,NA
"2790","biology","temper",45,21.451,22,1,1,10,0.25,"temper",1,NA,7.277
"2790","port","cinema",56,6.068,23,1,1,24,0.6,"cinema",1,NA,4.561
"2790","knock","otter",56,6.425,24,1,1,22,0.55,"otter",1,NA,4.485
"2790","fee","chowder",56,6.524,25,1,0,23,0.575,"",NA,NA,NA
"2790","want","ascent",63,8.156,26,1,0,37,0.925,"",NA,NA,NA
"2790","mill","feast",57,7.499,27,1,1,28,0.7,"feast",1,NA,5.118
"2790","anger","decay",57,6.246,28,1,0,27,0.675,"",NA,NA,NA
"2790","pork","emperor",43,14.407,29,1,0,7,0.175,"",NA,NA,NA
"2790","bullet","walkway",58,11.607,30,1,0,33,0.825,"",NA,NA,NA
"2790","glue","force",57,7.94,31,1,0,29,0.725,"",NA,NA,NA
"2790","bacon","feud",57,8.944,32,1,0,31,0.775,"",NA,NA,NA
"2790","chicken","beet",50,14.36,33,1,0,13,0.325,"",NA,NA,NA
"2790","nerve","bumper",52,9.34,34,1,1,14,0.35,"bumper",1,NA,8.31
"2790","prison","loaf",56,6.927,35,1,1,26,0.65,"loaf",1,NA,6.998
"2790","forest","knob",55,6.455,36,1,0,17,0.425,"",NA,NA,NA
"2790","caring","skirt",43,9.3,37,1,1,6,0.15,"skirt",1,NA,9.571
"2790","climax","saucer",57,8.049,38,1,1,30,0.75,"saucer",1,NA,3.999
"2790","link","crisis",42,7.884,39,1,0,3,0.075,"",NA,NA,NA
"2790","visit","glove",43,6.773,40,1,0,5,0.125,"",NA,NA,NA
"2962","anger","decay",79,7.831,1,1,1,24,0.6,"no",0,NA,11.863
"2962","pea","bathtub",32,10.031,2,1,0,5,0.125,"",NA,NA,NA
"2962","date","laugh",38,9.961,3,1,0,7,0.175,"",NA,NA,NA
"2962","want","ascent",92,7.713,4,1,0,35,0.875,"",NA,NA,NA
"2962","rock","milk",59,8.992,5,1,1,12,0.3,"no",0,NA,9.406
"2962","prison","loaf",87,8.868,6,1,1,34,0.85,"no",0,NA,4.437
"2962","fee","chowder",15,6.549,7,1,0,1,0.025,"",NA,NA,NA
"2962","bleach","ruin",97,8.98,8,1,1,38,0.95,"no",0,NA,4.968
"2962","glue","force",30,8.453,9,1,0,3,0.075,"",NA,NA,NA
"2962","chicken","beet",85,13.27,10,1,0,33,0.825,"",NA,NA,NA
"2962","mill","feast",34,11.577,11,1,1,6,0.15,"no",0,NA,6.588
"2962","find","clown",79,10.988,12,1,1,26,0.65,"no",0,NA,4.777
"2962","bacon","feud",83,8.113,13,1,1,30,0.75,"no",0,NA,3.909
"2962","caring","skirt",80,10.571,14,1,0,27,0.675,"",NA,NA,NA
"2962","biology","temper",79,5.45,15,1,0,25,0.625,"",NA,NA,NA
"2962","port","cinema",57,4.56,16,1,0,9,0.225,"",NA,NA,NA
"2962","nerve","bumper",63,10.13,17,1,1,14,0.35,"no",0,NA,4.651
"2962","collect","loyalty",99,8.199,18,1,0,39,0.975,"",NA,NA,NA
"2962","calf","annoy",83,3.318,19,1,0,31,0.775,"",NA,NA,NA
"2962","bias","sirloin",62,12.845,20,1,0,13,0.325,"",NA,NA,NA
"2962","bullet","walkway",84,8.339,21,1,1,32,0.8,"no",0,NA,4.343
"2962","plant","worm",100,8.583,22,1,1,40,1,"no",0,NA,4.117
"2962","smother","surgery",78,12.025,23,1,1,22,0.55,"no",0,NA,5.407
"2962","forest","knob",93,8.782,24,1,1,36,0.9,"forest",0,NA,26.827
"2962","pork","emperor",74,9.297,25,1,0,21,0.525,"",NA,NA,NA
"2962","copy","bedroom",69,9.196,26,1,1,18,0.45,"copy",0,NA,6.876
"2962","climax","saucer",31,4.24,27,1,1,4,0.1,"climax",0,NA,5.576
"2962","remind","foam",81,7.925,28,1,0,29,0.725,"",NA,NA,NA
"2962","shrink","mafia",79,9.034,29,1,0,23,0.575,"",NA,NA,NA
"2962","fan","feature",71,8.932,30,1,0,19,0.475,"",NA,NA,NA
"2962","process","joker",69,11.244,31,1,0,17,0.425,"",NA,NA,NA
"2962","need","faucet",94,11.432,32,1,0,37,0.925,"",NA,NA,NA
"2962","grip","beach",58,6.332,33,1,0,11,0.275,"",NA,NA,NA
"2962","capital","figure",40,3.028,34,1,1,8,0.2,"capital",0,NA,5.494
"2962","banner","glide",25,10.298,35,1,1,2,0.05,"banner",0,NA,5.033
"2962","replace","roach",80,10.602,36,1,1,28,0.7,"replace",0,NA,13.442
"2962","risk","zero",73,8.392,37,1,1,20,0.5,"risk",0,NA,4.607
"2962","knock","otter",63,3.966,38,1,1,16,0.4,"knock",0,NA,7.271
"2962","link","crisis",58,12.627,39,1,1,10,0.25,"link",0,NA,4.81
"2962","visit","glove",63,3.433,40,1,0,15,0.375,"",NA,NA,NA
"2972","pork","emperor",32,1.523,1,1,1,16,0.4,"skip",0,NA,7.559
"2972","copy","bedroom",60,1.828,2,1,0,35,0.875,"",NA,NA,NA
"2972","process","joker",61,1.581,3,1,1,36,0.9,"skip",0,NA,4.667
"2972","smother","surgery",30,1.685,4,1,1,12,0.3,"rope",0,NA,4.423
"2972","glue","force",40,1.396,5,1,0,29,0.725,"",NA,NA,NA
"2972","risk","zero",32,1.853,6,1,0,17,0.425,"",NA,NA,NA
"2972","knock","otter",31,2.014,7,1,1,14,0.35,"skip",0,NA,4.612
"2972","bullet","walkway",30,1.645,8,1,0,13,0.325,"",NA,NA,NA
"2972","mill","feast",35,1.694,9,1,1,22,0.55,"small",0,NA,5.759
"2972","replace","roach",79,1.332,10,1,1,40,1,"birth",0,NA,5.336
"2972","collect","loyalty",51,1.821,11,1,0,31,0.775,"",NA,NA,NA
"2972","fan","feature",35,1.546,12,1,0,21,0.525,"",NA,NA,NA
"2972","bleach","ruin",70,1.518,13,1,0,39,0.975,"",NA,NA,NA
"2972","banner","glide",66,4.436,14,1,1,38,0.95,"skip",0,NA,5.237
"2972","find","clown",22,2.142,15,1,0,3,0.075,"",NA,NA,NA
"2972","pea","bathtub",37,1.591,16,1,0,25,0.625,"",NA,NA,NA
"2972","need","faucet",22,1.973,17,1,1,2,0.05,"skip",0,NA,4.576
"2972","bacon","feud",57,1.67,18,1,0,33,0.825,"",NA,NA,NA
"2972","anger","decay",28,2.638,19,1,1,8,0.2,"skip",0,NA,4.582
"2972","prison","loaf",39,11.022,20,1,1,28,0.7,"school",0,NA,7.109
"2972","plant","worm",24,4.709,21,1,0,5,0.125,"",NA,NA,NA
"2972","fee","chowder",60,1.422,22,1,1,34,0.85,"crowd",0,NA,12.365
"2972","date","laugh",31,2.095,23,1,0,15,0.375,"",NA,NA,NA
"2972","chicken","beet",37,1.667,24,1,1,26,0.65,"skip",0,NA,4.103
"2972","capital","figure",34,2.213,25,1,1,18,0.45,"skip",0,NA,8.215
"2972","caring","skirt",23,1.405,26,1,1,4,0.1,"skip",0,NA,2.742
"2972","forest","knob",28,2.597,27,1,0,7,0.175,"",NA,NA,NA
"2972","nerve","bumper",55,1.605,28,1,1,32,0.8,"skip",0,NA,2.086
"2972","link","crisis",19,1.484,29,1,0,1,0.025,"",NA,NA,NA
"2972","climax","saucer",40,1.885,30,1,1,30,0.75,"food",0,NA,5.116
"2972","bias","sirloin",36,2.286,31,1,1,24,0.6,"skip",0,NA,2.352
"2972","port","cinema",63,4.35,32,1,0,37,0.925,"",NA,NA,NA
"2972","calf","annoy",29,1.781,33,1,0,11,0.275,"",NA,NA,NA
"2972","want","ascent",37,2.163,34,1,0,27,0.675,"",NA,NA,NA
"2972","grip","beach",29,1.268,35,1,0,9,0.225,"",NA,NA,NA
"2972","remind","foam",36,1.717,36,1,0,23,0.575,"",NA,NA,NA
"2972","biology","temper",29,1.668,37,1,1,10,0.25,"skip",0,NA,2.423
"2972","shrink","mafia",26,1.55,38,1,1,6,0.15,"skip",0,NA,2.392
"2972","rock","milk",34,1.466,39,1,0,19,0.475,"",NA,NA,NA
"2972","visit","glove",34,1.478,40,1,1,20,0.5,"skip",0,NA,2.318
"3226","banner","glide",1,16.246,1,1,0,1,0.025,"",NA,NA,NA
"3226","nerve","bumper",59,11.733,2,1,1,14,0.35,"damage",0,NA,52.315
"3226","remind","foam",59,2.125,3,1,1,12,0.3,"roller",0,NA,14.604
"3226","mill","feast",64,2.246,4,1,1,18,0.45,"saw",0,NA,6.743
"3226","process","joker",19,3.014,5,1,0,5,0.125,"",NA,NA,NA
"3226","collect","loyalty",51,5.481,6,1,0,7,0.175,"",NA,NA,NA
"3226","copy","bedroom",74,16.614,7,1,0,27,0.675,"",NA,NA,NA
"3226","anger","decay",74,1.997,8,1,1,26,0.65,"rock",0,NA,6.373
"3226","plant","worm",62,2.828,9,1,1,16,0.4,"soil",0,NA,7.362
"3226","need","faucet",54,2.066,10,1,1,8,0.2,"rock",0,NA,7.615
"3226","calf","annoy",76,2.11,11,1,0,31,0.775,"",NA,NA,NA
"3226","capital","figure",78,4.988,12,1,0,33,0.825,"",NA,NA,NA
"3226","visit","glove",99,3.433,13,1,1,38,0.95,"rock",0,NA,4.928
"3226","forest","knob",14,7.468,14,1,1,4,0.1,"green",0,NA,5.683
"3226","replace","roach",66,98.691,15,1,0,19,0.475,"",NA,NA,NA
"3226","date","laugh",86,5.557,16,1,1,36,0.9,"approach",0,NA,20.211
"3226","rock","milk",73,2.092,17,1,0,25,0.625,"",NA,NA,NA
"3226","bias","sirloin",100,4.475,18,1,1,40,1,"sirloin",1,NA,6.813
"3226","knock","otter",68,6.171,19,1,0,21,0.525,"",NA,NA,NA
"3226","pork","emperor",77,10.147,20,1,1,32,0.8,"otter",0,NA,6.014
"3226","chicken","beet",9,1.828,21,1,0,3,0.075,"",NA,NA,NA
"3226","bullet","walkway",75,2.664,22,1,0,29,0.725,"",NA,NA,NA
"3226","want","ascent",1,8.027,23,1,1,2,0.05,"beet",0,NA,9.809
"3226","bleach","ruin",69,1.652,24,1,1,22,0.55,"phone",0,NA,6.397
"3226","caring","skirt",59,6.406,25,1,0,13,0.325,"",NA,NA,NA
"3226","bacon","feud",57,12.638,26,1,1,10,0.25,"meat",0,NA,4.875
"3226","grip","beach",76,1.914,27,1,1,30,0.75,"water",0,NA,3.103
"3226","biology","temper",25,4.222,28,1,1,6,0.15,"study",0,NA,3.799
"3226","glue","force",82,9.481,29,1,0,35,0.875,"",NA,NA,NA
"3226","fee","chowder",75,3.094,30,1,1,28,0.7,"money",0,NA,6.677
"3226","smother","surgery",68,2.382,31,1,1,20,0.5,"surgery",1,NA,6.454
"3226","risk","zero",63,12.332,32,1,0,17,0.425,"",NA,NA,NA
"3226","prison","loaf",90,7.241,33,1,0,37,0.925,"",NA,NA,NA
"3226","climax","saucer",100,6.48,34,1,0,39,0.975,"",NA,NA,NA
"3226","port","cinema",62,4.854,35,1,0,15,0.375,"",NA,NA,NA
"3226","fan","feature",81,1.863,36,1,1,34,0.85,"tastic",0,NA,13.79
"3226","shrink","mafia",55,6.47,37,1,0,9,0.225,"",NA,NA,NA
"3226","find","clown",58,2.83,38,1,0,11,0.275,"",NA,NA,NA
"3226","link","crisis",72,2.934,39,1,1,24,0.6,"metal",0,NA,4.468
"3226","pea","bathtub",70,16.109,40,1,0,23,0.575,"",NA,NA,NA
"3367","caring","skirt",28,3.532,1,1,1,28,0.7,"skirt",1,NA,33.796
"3367","anger","decay",77,1.777,2,1,1,38,0.95,"decay",1,NA,17.653
"3367","bacon","feud",16,3.76,3,1,1,14,0.35,"feud",1,NA,21.391
"3367","prison","loaf",21,2.46,4,1,1,20,0.5,"loaf",1,NA,25.883
"3367","bullet","walkway",41,2.694,5,1,1,32,0.8,"walkway",1,NA,11.075
"3367","need","faucet",9,2.072,6,1,0,1,0.025,"",NA,NA,NA
"3367","climax","saucer",27,1.645,7,1,0,27,0.675,"",NA,NA,NA
"3367","forest","knob",16,1.664,8,1,1,12,0.3,"knob",1,NA,12.542
"3367","process","joker",16,4.094,9,1,0,13,0.325,"",NA,NA,NA
"3367","banner","glide",15,3.909,10,1,0,11,0.275,"",NA,NA,NA
"3367","nerve","bumper",22,1.813,11,1,1,22,0.55,"bumper",1,NA,17.656
"3367","mill","feast",24,2.034,12,1,0,25,0.625,"",NA,NA,NA
"3367","collect","loyalty",36,25.001,13,1,0,31,0.775,"",NA,NA,NA
"3367","calf","annoy",12,1.891,14,1,0,5,0.125,"",NA,NA,NA
"3367","port","cinema",22,1.818,15,1,0,21,0.525,"",NA,NA,NA
"3367","capital","figure",28,3.638,16,1,0,29,0.725,"",NA,NA,NA
"3367","smother","surgery",62,2.955,17,1,1,36,0.9,"surgery",1,NA,14.751
"3367","glue","force",41,1.682,18,1,0,33,0.825,"",NA,NA,NA
"3367","fee","chowder",14,2.116,19,1,1,8,0.2,"chowder",1,NA,12.65
"3367","copy","bedroom",13,1.984,20,1,0,7,0.175,"",NA,NA,NA
"3367","link","crisis",12,3.511,21,1,1,6,0.15,"crisis",1,NA,10.708
"3367","chicken","beet",42,2.942,22,1,1,34,0.85,"beet",1,NA,12.045
"3367","rock","milk",30,1.68,23,1,1,30,0.75,"milk",1,NA,7.461
"3367","pork","emperor",19,1.829,24,1,1,16,0.4,"ascent",0,NA,35.686
"3367","visit","glove",12,1.744,25,1,1,4,0.1,"loaf",0,NA,19.222
"3367","find","clown",17,1.609,26,1,0,15,0.375,"",NA,NA,NA
"3367","date","laugh",15,2.423,27,1,1,10,0.25,"laugh",1,NA,12.759
"3367","pea","bathtub",11,1.986,28,1,0,3,0.075,"",NA,NA,NA
"3367","grip","beach",72,2.572,29,1,0,37,0.925,"",NA,NA,NA
"3367","biology","temper",14,1.656,30,1,0,9,0.225,"",NA,NA,NA
"3367","replace","roach",9,3.04,31,1,1,2,0.05,"loaf",0,NA,13.667
"3367","remind","foam",21,2.101,32,1,1,18,0.45,"foam",1,NA,15.204
"3367","bias","sirloin",25,1.619,33,1,1,26,0.65,"milk",0,NA,9.443
"3367","risk","zero",80,3.129,34,1,1,40,1,"zero",1,NA,15.077
"3367","bleach","ruin",80,2.101,35,1,0,39,0.975,"",NA,NA,NA
"3367","want","ascent",21,2.317,36,1,0,19,0.475,"",NA,NA,NA
"3367","shrink","mafia",23,2.319,37,1,0,23,0.575,"",NA,NA,NA
"3367","fan","feature",19,2.051,38,1,0,17,0.425,"",NA,NA,NA
"3367","plant","worm",44,2.894,39,1,0,35,0.875,"",NA,NA,NA
"3367","knock","otter",23,1.518,40,1,1,24,0.6,"offer",0,NA,13.807
"3377","anger","decay",32,1.865,1,1,1,20,0.5,"priest",0,NA,17.645
"3377","banner","glide",7,3.643,2,1,0,1,0.025,"",NA,NA,NA
"3377","forest","knob",22,2.565,3,1,0,9,0.225,"",NA,NA,NA
"3377","link","crisis",23,2.643,4,1,1,10,0.25,"forest",0,NA,12.994
"3377","grip","beach",13,5.624,5,1,1,6,0.15,"beach",1,NA,7.604
"3377","smother","surgery",67,8.493,6,1,1,34,0.85,"surgeon",0,NA,8.031
"3377","find","clown",63,4.286,7,1,0,31,0.775,"",NA,NA,NA
"3377","need","faucet",33,4.331,8,1,0,21,0.525,"",NA,NA,NA
"3377","pork","emperor",61,6.863,9,1,1,30,0.75,"emporer",0,NA,7.619
"3377","bullet","walkway",60,3.284,10,1,0,29,0.725,"",NA,NA,NA
"3377","pea","bathtub",25,20.998,11,1,0,11,0.275,"",NA,NA,NA
"3377","copy","bedroom",28,2.476,12,1,1,16,0.4,"bedroom",1,NA,5.943
"3377","knock","otter",27,2.528,13,1,0,15,0.375,"",NA,NA,NA
"3377","calf","annoy",60,2.982,14,1,1,28,0.7,"annoy",1,NA,7.19
"3377","want","ascent",66,6.573,15,1,0,33,0.825,"",NA,NA,NA
"3377","mill","feast",35,4.457,16,1,1,22,0.55,"devour",0,NA,17.888
"3377","date","laugh",57,5.929,17,1,1,26,0.65,"laugh",1,NA,6.367
"3377","nerve","bumper",30,4.175,18,1,1,18,0.45,"",0,NA,8.503
"3377","caring","skirt",25,2.306,19,1,1,12,0.3,"skirt",1,NA,6.984
"3377","capital","figure",65,2.914,20,1,1,32,0.8,"figure",1,NA,6.196
"3377","chicken","beet",69,2.78,21,1,1,36,0.9,"beet",1,NA,4.476
"3377","process","joker",10,4.4,22,1,0,3,0.075,"",NA,NA,NA
"3377","climax","saucer",77,3.352,23,1,0,39,0.975,"",NA,NA,NA
"3377","visit","glove",9,10.677,24,1,1,2,0.05,"",0,NA,5.75
"3377","glue","force",44,3.239,25,1,0,25,0.625,"",NA,NA,NA
"3377","replace","roach",32,3.632,26,1,0,19,0.475,"",NA,NA,NA
"3377","fan","feature",27,4.331,27,1,1,14,0.35,"feature",1,NA,5.74
"3377","rock","milk",42,2.463,28,1,1,24,0.6,"milk",1,NA,4.702
"3377","fee","chowder",28,3.057,29,1,0,17,0.425,"",NA,NA,NA
"3377","shrink","mafia",73,8.751,30,1,0,37,0.925,"",NA,NA,NA
"3377","bleach","ruin",89,3.105,31,1,1,40,1,"ruin",1,NA,5.941
"3377","port","cinema",18,3.025,32,1,1,8,0.2,"cinema",1,NA,5.725
"3377","plant","worm",73,2.049,33,1,1,38,0.95,"worm",1,NA,5.207
"3377","biology","temper",38,3.68,34,1,0,23,0.575,"",NA,NA,NA
"3377","remind","foam",12,5.928,35,1,0,5,0.125,"",NA,NA,NA
"3377","collect","loyalty",26,1.822,36,1,0,13,0.325,"",NA,NA,NA
"3377","prison","loaf",59,4.084,37,1,0,27,0.675,"",NA,NA,NA
"3377","risk","zero",68,2.756,38,1,0,35,0.875,"",NA,NA,NA
"3377","bias","sirloin",10,1.958,39,1,1,4,0.1,"sirloin",1,NA,8.761
"3377","bacon","feud",15,2.036,40,1,0,7,0.175,"",NA,NA,NA
"3461","biology","temper",29,4.414,1,1,0,11,0.275,"",NA,NA,NA
"3461","anger","decay",32,4.08,2,1,1,14,0.35,"",0,NA,19.131
"3461","find","clown",89,5.864,3,1,1,40,1,"",0,NA,17.113
"3461","pea","bathtub",64,4.337,4,1,1,32,0.8,"bathtub",1,NA,4.627
"3461","plant","worm",60,3.361,5,1,1,28,0.7,"worm",1,NA,5.245
"3461","bias","sirloin",30,5.316,6,1,0,13,0.325,"",NA,NA,NA
"3461","banner","glide",63,3.102,7,1,1,30,0.75,"",0,NA,26.442
"3461","need","faucet",33,4.748,8,1,1,16,0.4,"",0,NA,3.661
"3461","link","crisis",47,1.643,9,1,1,26,0.65,"crisis",1,NA,7.241
"3461","rock","milk",37,5.7,10,1,1,20,0.5,"milk",1,NA,4.527
"3461","fee","chowder",21,3.328,11,1,1,6,0.15,"",0,NA,5.55
"3461","chicken","beet",61,4.155,12,1,0,29,0.725,"",NA,NA,NA
"3461","calf","annoy",33,6.485,13,1,0,15,0.375,"",NA,NA,NA
"3461","bacon","feud",66,10.842,14,1,0,33,0.825,"",NA,NA,NA
"3461","collect","loyalty",35,3.307,15,1,0,17,0.425,"",NA,NA,NA
"3461","forest","knob",17,2.432,16,1,1,2,0.05,"",0,NA,2.11
"3461","remind","foam",29,4.327,17,1,1,12,0.3,"",0,NA,4.832
"3461","prison","loaf",37,1.349,18,1,0,19,0.475,"",NA,NA,NA
"3461","grip","beach",20,5.504,19,1,0,5,0.125,"",NA,NA,NA
"3461","replace","roach",70,3.406,20,1,1,36,0.9,"roach",1,NA,4.721
"3461","date","laugh",77,2.396,21,1,0,39,0.975,"",NA,NA,NA
"3461","smother","surgery",17,2.786,22,1,0,3,0.075,"",NA,NA,NA
"3461","bleach","ruin",70,2.819,23,1,0,37,0.925,"",NA,NA,NA
"3461","climax","saucer",35,2.322,24,1,1,18,0.45,"",0,NA,5.551
"3461","copy","bedroom",39,2.416,25,1,1,22,0.55,"",0,NA,5.522
"3461","visit","glove",24,4.535,26,1,0,7,0.175,"",NA,NA,NA
"3461","want","ascent",27,4.09,27,1,1,8,0.2,"",0,NA,2.77
"3461","port","cinema",27,3.914,28,1,0,9,0.225,"",NA,NA,NA
"3461","mill","feast",73,7.388,29,1,1,38,0.95,"feast",1,NA,4.817
"3461","capital","figure",14,2.088,30,1,0,1,0.025,"",NA,NA,NA
"3461","shrink","mafia",44,4.485,31,1,0,25,0.625,"",NA,NA,NA
"3461","knock","otter",43,5.151,32,1,1,24,0.6,"",0,NA,2.338
"3461","nerve","bumper",42,4.97,33,1,0,23,0.575,"",NA,NA,NA
"3461","caring","skirt",18,6.142,34,1,1,4,0.1,"",0,NA,2.045
"3461","fan","feature",37,1.798,35,1,0,21,0.525,"",NA,NA,NA
"3461","risk","zero",59,2.08,36,1,0,27,0.675,"",NA,NA,NA
"3461","bullet","walkway",66,3.687,37,1,1,34,0.85,"",0,NA,2.503
"3461","pork","emperor",63,2.222,38,1,0,31,0.775,"",NA,NA,NA
"3461","glue","force",27,9.377,39,1,1,10,0.25,"",0,NA,2.751
"3461","process","joker",69,2.143,40,1,0,35,0.875,"",NA,NA,NA
"3503","visit","glove",2,36.767,1,1,0,23,0.575,"",NA,NA,NA
"3503","prison","loaf",7,2.03,2,1,0,29,0.725,"",NA,NA,NA
"3503","fee","chowder",1,6.314,3,1,1,10,0.25,"skip",0,NA,8.103
"3503","nerve","bumper",3,13.263,4,1,0,25,0.625,"",NA,NA,NA
"3503","bleach","ruin",79,2.237,5,1,1,40,1,"ruin",1,NA,3.217
"3503","knock","otter",4,3.019,6,1,0,27,0.675,"",NA,NA,NA
"3503","collect","loyalty",22,2.048,7,1,0,37,0.925,"",NA,NA,NA
"3503","calf","annoy",1,3.226,8,1,0,17,0.425,"",NA,NA,NA
"3503","rock","milk",1,3.403,9,1,1,16,0.4,"milk",1,NA,12.368
"3503","remind","foam",1,2.345,10,1,0,3,0.075,"",NA,NA,NA
"3503","capital","figure",14,13.296,11,1,0,33,0.825,"",NA,NA,NA
"3503","risk","zero",43,4.212,12,1,0,39,0.975,"",NA,NA,NA
"3503","banner","glide",1,2.053,13,1,1,6,0.15,"skip",0,NA,3.297
"3503","mill","feast",22,1.722,14,1,1,38,0.95,"feast",1,NA,4.921
"3503","forest","knob",2,5.902,15,1,0,21,0.525,"",NA,NA,NA
"3503","copy","bedroom",4,1.72,16,1,1,28,0.7,"skip",0,NA,4.323
"3503","bacon","feud",1,3.176,17,1,1,12,0.3,"chicken",0,NA,4.14
"3503","plant","worm",19,2.624,18,1,0,35,0.875,"",NA,NA,NA
"3503","process","joker",1,2.508,19,1,0,1,0.025,"",NA,NA,NA
"3503","glue","force",17,2.134,20,1,1,34,0.85,"secure",0,NA,17.063
"3503","port","cinema",1,4.722,21,1,0,7,0.175,"",NA,NA,NA
"3503","date","laugh",9,2.987,22,1,1,32,0.8,"laugh",1,NA,2.476
"3503","chicken","beet",1,3.265,23,1,1,18,0.45,"skip",0,NA,5.168
"3503","replace","roach",1,2.982,24,1,1,20,0.5,"report",0,NA,2.827
"3503","want","ascent",1,2.206,25,1,1,14,0.35,"skip",0,NA,2.559
"3503","pea","bathtub",1,2.893,26,1,1,8,0.2,"bathtub",1,NA,3.823
"3503","climax","saucer",1,2.216,27,1,0,11,0.275,"",NA,NA,NA
"3503","grip","beach",1,84.536,28,1,0,19,0.475,"",NA,NA,NA
"3503","pork","emperor",3,4.51,29,1,1,24,0.6,"skip",0,NA,3.839
"3503","need","faucet",1,2.369,30,1,0,13,0.325,"",NA,NA,NA
"3503","find","clown",7,2.049,31,1,1,30,0.75,"adventure",0,NA,4.372
"3503","bullet","walkway",1,1.772,32,1,1,4,0.1,"skip",0,NA,4.765
"3503","fan","feature",19,7.811,33,1,1,36,0.9,"function",0,NA,3.305
"3503","smother","surgery",2,3.158,34,1,1,22,0.55,"surgery",1,NA,2.736
"3503","biology","temper",1,3.631,35,1,1,2,0.05,"skip",0,NA,2.283
"3503","link","crisis",4,4.998,36,1,1,26,0.65,"skip",0,NA,2.565
"3503","anger","decay",8,4.273,37,1,0,31,0.775,"",NA,NA,NA
"3503","shrink","mafia",1,3.029,38,1,0,15,0.375,"",NA,NA,NA
"3503","caring","skirt",1,2.445,39,1,0,5,0.125,"",NA,NA,NA
"3503","bias","sirloin",1,4.066,40,1,0,9,0.225,"",NA,NA,NA
"3513","banner","glide",2,5.832,1,1,0,5,0.125,"",NA,NA,NA
"3513","plant","worm",14,9.019,2,1,1,36,0.9,"worm",1,NA,4.163
"3513","find","clown",19,2.883,3,1,0,39,0.975,"",NA,NA,NA
"3513","anger","decay",9,6.226,4,1,1,30,0.75,"boat",0,NA,20.215
"3513","copy","bedroom",3,7.93,5,1,0,7,0.175,"",NA,NA,NA
"3513","mill","feast",7,6.559,6,1,1,26,0.65,"feast",1,NA,3.937
"3513","caring","skirt",9,9.096,7,1,0,29,0.725,"",NA,NA,NA
"3513","replace","roach",5,7.208,8,1,0,15,0.375,"",NA,NA,NA
"3513","port","cinema",5,7.264,9,1,0,21,0.525,"",NA,NA,NA
"3513","smother","surgery",4,8.634,10,1,0,13,0.325,"",NA,NA,NA
"3513","shrink","mafia",11,9.991,11,1,1,34,0.85,"mafia",1,NA,4.602
"3513","grip","beach",4,3.431,12,1,0,9,0.225,"",NA,NA,NA
"3513","glue","force",3,8.218,13,1,1,6,0.15,"seek",0,NA,14.154
"3513","link","crisis",2,7.153,14,1,0,3,0.075,"",NA,NA,NA
"3513","fan","feature",6,7.737,15,1,1,22,0.55,"feud",0,NA,16.189
"3513","capital","figure",2,9.835,16,1,1,2,0.05,"statue",0,NA,22.758
"3513","date","laugh",12,6.72,17,1,0,35,0.875,"",NA,NA,NA
"3513","nerve","bumper",2,6.442,18,1,1,4,0.1,"cushion",0,NA,8.012
"3513","risk","zero",19,7.152,19,1,1,40,1,"zero",1,NA,5.416
"3513","biology","temper",5,4.842,20,1,1,18,0.45,"angry",0,NA,10.414
"3513","remind","foam",4,8.768,21,1,1,12,0.3,"mouse",0,NA,4.806
"3513","bias","sirloin",4,5.97,22,1,1,8,0.2,"drum",0,NA,7.359
"3513","pork","emperor",9,6.224,23,1,0,31,0.775,"",NA,NA,NA
"3513","pea","bathtub",9,8.03,24,1,1,32,0.8,"bathtub",1,NA,5.519
"3513","bleach","ruin",19,6.09,25,1,1,38,0.95,"ruin",1,NA,3.349
"3513","need","faucet",5,5.095,26,1,1,16,0.4,"monkey",0,NA,6.806
"3513","bullet","walkway",4,4.721,27,1,0,11,0.275,"",NA,NA,NA
"3513","process","joker",5,7.497,28,1,0,19,0.475,"",NA,NA,NA
"3513","bacon","feud",7,7.521,29,1,0,25,0.625,"",NA,NA,NA
"3513","chicken","beet",9,6.579,30,1,1,28,0.7,"beet",1,NA,4.946
"3513","calf","annoy",4,13.18,31,1,1,10,0.25,"annoy",1,NA,13.317
"3513","knock","otter",6,9.137,32,1,0,23,0.575,"",NA,NA,NA
"3513","forest","knob",1,5.813,33,1,0,1,0.025,"",NA,NA,NA
"3513","visit","glove",5,5.785,34,1,0,17,0.425,"",NA,NA,NA
"3513","collect","loyalty",4,4.333,35,1,1,14,0.35,"rain",0,NA,6.821
"3513","climax","saucer",15,9.185,36,1,0,37,0.925,"",NA,NA,NA
"3513","rock","milk",8,14.982,37,1,0,27,0.675,"",NA,NA,NA
"3513","want","ascent",11,9.19,38,1,0,33,0.825,"",NA,NA,NA
"3513","prison","loaf",6,3.903,39,1,1,24,0.6,"stamp",0,NA,8.208
"3513","fee","chowder",5,10.841,40,1,1,20,0.5,"barge",0,NA,9.159
"3593","glue","force",16,1.095,1,1,0,23,0.575,"",NA,NA,NA
"3593","fan","feature",31,1.764,2,1,1,34,0.85,"dog",0,NA,8.036
"3593","caring","skirt",2,1.062,3,1,0,3,0.075,"",NA,NA,NA
"3593","date","laugh",31,1.543,4,1,0,35,0.875,"",NA,NA,NA
