"subn","word1","word2","jol","jolrt","trial","list","practice","jolrank","jolrankp"
"3367","pea","bathtub",11,1.986,9,1,0,3,0.075
"3367","bleach","ruin",80,2.101,10,1,0,39,0.975
"3367","anger","decay",77,1.777,11,1,1,38,0.95
"3367","visit","glove",12,1.744,12,1,1,4,0.1
"3367","process","joker",16,4.094,13,1,0,13,0.325
"3367","remind","foam",21,2.101,14,1,1,18,0.45
"3367","calf","annoy",12,1.891,15,1,0,5,0.125
"3367","pork","emperor",19,1.829,16,1,1,16,0.4
"3367","bacon","feud",16,3.76,17,1,1,14,0.35
"3367","biology","temper",14,1.656,18,1,0,9,0.225
"3367","want","ascent",21,2.317,19,1,0,19,0.475
"3367","replace","roach",9,3.04,20,1,1,2,0.05
"3367","risk","zero",80,3.129,21,1,1,40,1
"3367","fan","feature",19,2.051,22,1,0,17,0.425
"3367","date","laugh",15,2.423,23,1,1,10,0.25
"3367","caring","skirt",28,3.532,24,1,1,28,0.7
"3367","capital","figure",28,3.638,25,1,0,29,0.725
"3367","shrink","mafia",23,2.319,26,1,0,23,0.575
"3367","copy","bedroom",13,1.984,27,1,0,7,0.175
"3367","climax","saucer",27,1.645,28,1,0,27,0.675
"3367","bullet","walkway",41,2.694,29,1,1,32,0.8
"3367","glue","force",41,1.682,30,1,0,33,0.825
"3367","find","clown",17,1.609,31,1,0,15,0.375
"3367","link","crisis",12,3.511,32,1,1,6,0.15
"3367","knock","otter",23,1.518,33,1,1,24,0.6
"3367","port","cinema",22,1.818,34,1,0,21,0.525
"3367","banner","glide",15,3.909,35,1,0,11,0.275
"3367","rock","milk",30,1.68,36,1,1,30,0.75
"3367","prison","loaf",21,2.46,37,1,1,20,0.5
"3367","smother","surgery",62,2.955,38,1,1,36,0.9
"3367","nerve","bumper",22,1.813,39,1,1,22,0.55
"3367","bias","sirloin",25,1.619,40,1,1,26,0.65
"3377","pea","bathtub",25,20.998,1,1,0,11,0.275
"3377","grip","beach",13,5.624,2,1,1,6,0.15
"3377","date","laugh",57,5.929,3,1,1,26,0.65
"3377","climax","saucer",77,3.352,4,1,0,39,0.975
"3377","shrink","mafia",73,8.751,5,1,0,37,0.925
"3377","fan","feature",27,4.331,6,1,1,14,0.35
"3377","remind","foam",12,5.928,7,1,0,5,0.125
"3377","pork","emperor",61,6.863,8,1,1,30,0.75
"3377","nerve","bumper",30,4.175,9,1,1,18,0.45
"3377","visit","glove",9,10.677,10,1,1,2,0.05
"3377","risk","zero",68,2.756,11,1,0,35,0.875
"3377","prison","loaf",59,4.084,12,1,0,27,0.675
"3377","process","joker",10,4.4,13,1,0,3,0.075
"3377","glue","force",44,3.239,14,1,0,25,0.625
"3377","link","crisis",23,2.643,15,1,1,10,0.25
"3377","need","faucet",33,4.331,16,1,0,21,0.525
"3377","mill","feast",35,4.457,17,1,1,22,0.55
"3377","replace","roach",32,3.632,18,1,0,19,0.475
"3377","want","ascent",66,6.573,19,1,0,33,0.825
"3377","collect","loyalty",26,1.822,20,1,0,13,0.325
"3377","forest","knob",22,2.565,21,1,0,9,0.225
"3377","biology","temper",38,3.68,22,1,0,23,0.575
"3377","banner","glide",7,3.643,23,1,0,1,0.025
"3377","smother","surgery",67,8.493,24,1,1,34,0.85
"3377","bleach","ruin",89,3.105,25,1,1,40,1
"3377","copy","bedroom",28,2.476,26,1,1,16,0.4
"3377","fee","chowder",28,3.057,27,1,0,17,0.425
"3377","bias","sirloin",10,1.958,28,1,1,4,0.1
"3377","anger","decay",32,1.865,29,1,1,20,0.5
"3377","calf","annoy",60,2.982,30,1,1,28,0.7
"3377","rock","milk",42,2.463,31,1,1,24,0.6
"3377","bacon","feud",15,2.036,32,1,0,7,0.175
"3377","chicken","beet",69,2.78,33,1,1,36,0.9
"3377","bullet","walkway",60,3.284,34,1,0,29,0.725
"3377","plant","worm",73,2.049,35,1,1,38,0.95
"3377","caring","skirt",25,2.306,36,1,1,12,0.3
"3377","port","cinema",18,3.025,37,1,1,8,0.2
"3377","find","clown",63,4.286,38,1,0,31,0.775
"3377","knock","otter",27,2.528,39,1,0,15,0.375
"3377","capital","figure",65,2.914,40,1,1,32,0.8
"3461","grip","beach",20,5.504,1,1,0,5,0.125
"3461","want","ascent",27,4.09,2,1,1,8,0.2
"3461","biology","temper",29,4.414,3,1,0,11,0.275
"3461","risk","zero",59,2.08,4,1,0,27,0.675
"3461","knock","otter",43,5.151,5,1,1,24,0.6
"3461","mill","feast",73,7.388,6,1,1,38,0.95
"3461","forest","knob",17,2.432,7,1,1,2,0.05
"3461","calf","annoy",33,6.485,8,1,0,15,0.375
"3461","process","joker",69,2.143,9,1,0,35,0.875
"3461","bias","sirloin",30,5.316,10,1,0,13,0.325
"3461","copy","bedroom",39,2.416,11,1,1,22,0.55
"3461","port","cinema",27,3.914,12,1,0,9,0.225
"3461","date","laugh",77,2.396,13,1,0,39,0.975
"3461","bacon","feud",66,10.842,14,1,0,33,0.825
"3461","replace","roach",70,3.406,15,1,1,36,0.9
"3461","prison","loaf",37,1.349,16,1,0,19,0.475
"3461","collect","loyalty",35,3.307,17,1,0,17,0.425
"3461","banner","glide",63,3.102,18,1,1,30,0.75
"3461","shrink","mafia",44,4.485,19,1,0,25,0.625
"3461","bleach","ruin",70,2.819,20,1,0,37,0.925
"3461","bullet","walkway",66,3.687,21,1,1,34,0.85
"3461","find","clown",89,5.864,22,1,1,40,1
"3461","rock","milk",37,5.7,23,1,1,20,0.5
"3461","pork","emperor",63,2.222,24,1,0,31,0.775
"3461","fee","chowder",21,3.328,25,1,1,6,0.15
"3461","link","crisis",47,1.643,26,1,1,26,0.65
"3461","visit","glove",24,4.535,27,1,0,7,0.175
"3461","anger","decay",32,4.08,28,1,1,14,0.35
"3461","nerve","bumper",42,4.97,29,1,0,23,0.575
"3461","need","faucet",33,4.748,30,1,1,16,0.4
"3461","smother","surgery",17,2.786,31,1,0,3,0.075
"3461","caring","skirt",18,6.142,32,1,1,4,0.1
"3461","climax","saucer",35,2.322,33,1,1,18,0.45
"3461","pea","bathtub",64,4.337,34,1,1,32,0.8
"3461","capital","figure",14,2.088,35,1,0,1,0.025
"3461","chicken","beet",61,4.155,36,1,0,29,0.725
"3461","plant","worm",60,3.361,37,1,1,28,0.7
"3461","glue","force",27,9.377,38,1,1,10,0.25
"3461","remind","foam",29,4.327,39,1,1,12,0.3
"3461","fan","feature",37,1.798,40,1,0,21,0.525
"3503","forest","knob",2,5.902,1,1,0,21,0.525
"3503","collect","loyalty",22,2.048,2,1,0,37,0.925
"3503","process","joker",1,2.508,3,1,0,1,0.025
"3503","biology","temper",1,3.631,4,1,1,2,0.05
"3503","prison","loaf",7,2.03,5,1,0,29,0.725
"3503","remind","foam",1,2.345,6,1,0,3,0.075
"3503","risk","zero",43,4.212,7,1,0,39,0.975
"3503","glue","force",17,2.134,8,1,1,34,0.85
"3503","bullet","walkway",1,1.772,9,1,1,4,0.1
"3503","caring","skirt",1,2.445,10,1,0,5,0.125
"3503","bleach","ruin",79,2.237,11,1,1,40,1
"3503","mill","feast",22,1.722,12,1,1,38,0.95
"3503","banner","glide",1,2.053,13,1,1,6,0.15
"3503","anger","decay",8,4.273,14,1,0,31,0.775
"3503","port","cinema",1,4.722,15,1,0,7,0.175
"3503","pork","emperor",3,4.51,16,1,1,24,0.6
"3503","pea","bathtub",1,2.893,17,1,1,8,0.2
"3503","bias","sirloin",1,4.066,18,1,0,9,0.225
"3503","fee","chowder",1,6.314,19,1,1,10,0.25
"3503","climax","saucer",1,2.216,20,1,0,11,0.275
"3503","bacon","feud",1,3.176,21,1,1,12,0.3
"3503","need","faucet",1,2.369,22,1,0,13,0.325
"3503","find","clown",7,2.049,23,1,1,30,0.75
"3503","want","ascent",1,2.206,24,1,1,14,0.35
"3503","link","crisis",4,4.998,25,1,1,26,0.65
"3503","shrink","mafia",1,3.029,26,1,0,15,0.375
"3503","plant","worm",19,2.624,27,1,0,35,0.875
"3503","knock","otter",4,3.019,28,1,0,27,0.675
"3503","rock","milk",1,3.403,29,1,1,16,0.4
"3503","fan","feature",19,7.811,30,1,1,36,0.9
"3503","date","laugh",9,2.987,31,1,1,32,0.8
"3503","smother","surgery",2,3.158,32,1,1,22,0.55
"3503","calf","annoy",1,3.226,33,1,0,17,0.425
"3503","chicken","beet",1,3.265,34,1,1,18,0.45
"3503","grip","beach",1,84.536,35,1,0,19,0.475
"3503","copy","bedroom",4,1.72,36,1,1,28,0.7
"3503","nerve","bumper",3,13.263,37,1,0,25,0.625
"3503","replace","roach",1,2.982,38,1,1,20,0.5
"3503","capital","figure",14,13.296,39,1,0,33,0.825
"3503","visit","glove",2,36.767,40,1,0,23,0.575
"3513","forest","knob",1,5.813,1,1,0,1,0.025
"3513","bias","sirloin",4,5.97,2,1,1,8,0.2
"3513","climax","saucer",15,9.185,3,1,0,37,0.925
"3513","grip","beach",4,3.431,4,1,0,9,0.225
"3513","capital","figure",2,9.835,5,1,1,2,0.05
"3513","calf","annoy",4,13.18,6,1,1,10,0.25
"3513","date","laugh",12,6.72,7,1,0,35,0.875
"3513","link","crisis",2,7.153,8,1,0,3,0.075
"3513","chicken","beet",9,6.579,9,1,1,28,0.7
"3513","replace","roach",5,7.208,10,1,0,15,0.375
"3513","caring","skirt",9,9.096,11,1,0,29,0.725
"3513","bullet","walkway",4,4.721,12,1,0,11,0.275
"3513","nerve","bumper",2,6.442,13,1,1,4,0.1
"3513","plant","worm",14,9.019,14,1,1,36,0.9
"3513","bacon","feud",7,7.521,15,1,0,25,0.625
"3513","need","faucet",5,5.095,16,1,1,16,0.4
"3513","glue","force",3,8.218,17,1,1,6,0.15
"3513","anger","decay",9,6.226,18,1,1,30,0.75
"3513","copy","bedroom",3,7.93,19,1,0,7,0.175
"3513","want","ascent",11,9.19,20,1,0,33,0.825
"3513","visit","glove",5,5.785,21,1,0,17,0.425
"3513","banner","glide",2,5.832,22,1,0,5,0.125
"3513","fan","feature",6,7.737,23,1,1,22,0.55
"3513","knock","otter",6,9.137,24,1,0,23,0.575
"3513","prison","loaf",6,3.903,25,1,1,24,0.6
"3513","bleach","ruin",19,6.09,26,1,1,38,0.95
"3513","find","clown",19,2.883,27,1,0,39,0.975
"3513","pork","emperor",9,6.224,28,1,0,31,0.775
"3513","remind","foam",4,8.768,29,1,1,12,0.3
"3513","risk","zero",19,7.152,30,1,1,40,1
"3513","smother","surgery",4,8.634,31,1,0,13,0.325
"3513","mill","feast",7,6.559,32,1,1,26,0.65
"3513","pea","bathtub",9,8.03,33,1,1,32,0.8
"3513","shrink","mafia",11,9.991,34,1,1,34,0.85
"3513","rock","milk",8,14.982,35,1,0,27,0.675
"3513","collect","loyalty",4,4.333,36,1,1,14,0.35
"3513","biology","temper",5,4.842,37,1,1,18,0.45
"3513","process","joker",5,7.497,38,1,0,19,0.475
"3513","fee","chowder",5,10.841,39,1,1,20,0.5
"3513","port","cinema",5,7.264,40,1,0,21,0.525
"3593","knock","otter",5,7.825,1,1,0,9,0.225
"3593","want","ascent",1,5.867,2,1,0,1,0.025
"3593","risk","zero",98,3.096,3,1,1,40,1
"3593","replace","roach",11,2.51,4,1,1,18,0.45
"3593","copy","bedroom",4,3.016,5,1,1,6,0.15
"3593","banner","glide",4,6.633,6,1,0,7,0.175
"3593","bias","sirloin",7,1.479,7,1,0,13,0.325
"3593","grip","beach",5,1.739,8,1,1,10,0.25
"3593","fan","feature",31,1.764,9,1,1,34,0.85
"3593","calf","annoy",4,1.761,10,1,1,8,0.2
"3593","biology","temper",13,2.006,11,1,0,21,0.525
"3593","need","faucet",17,2.087,12,1,1,24,0.6
"3593","anger","decay",41,2.094,13,1,0,37,0.925
"3593","port","cinema",14,2.001,14,1,1,22,0.55
"3593","chicken","beet",30,2.089,15,1,0,33,0.825
"3593","process","joker",3,1.337,16,1,1,4,0.1
"3593","capital","figure",18,1.731,17,1,1,26,0.65
"3593","mill","feast",59,3.409,18,1,1,38,0.95
"3593","pork","emperor",21,2.19,19,1,0,27,0.675
"3593","climax","saucer",6,1.404,20,1,1,12,0.3
"3593","remind","foam",5,1.417,21,1,0,11,0.275
"3593","bacon","feud",21,1.204,22,1,1,28,0.7
"3593","shrink","mafia",3,1.676,23,1,0,5,0.125
"3593","bleach","ruin",12,1.82,24,1,0,19,0.475
"3593","fee","chowder",9,1.188,25,1,1,16,0.4
"3593","forest","knob",7,1.906,26,1,1,14,0.35
"3593","prison","loaf",17,13.357,27,1,0,25,0.625
"3593","link","crisis",24,2.794,28,1,1,30,0.75
"3593","rock","milk",12,13.278,29,1,1,20,0.5
"3593","pea","bathtub",24,1.923,30,1,0,31,0.775
"3593","find","clown",21,1.584,31,1,0,29,0.725
"3593","plant","worm",25,1.687,32,1,1,32,0.8
"3593","visit","glove",9,2.628,33,1,0,17,0.425
"3593","smother","surgery",32,1.149,34,1,1,36,0.9
"3593","glue","force",16,1.095,35,1,0,23,0.575
"3593","bullet","walkway",8,0.959,36,1,0,15,0.375
"3593","collect","loyalty",85,1.487,37,1,0,39,0.975
"3593","date","laugh",31,1.543,38,1,0,35,0.875
"3593","nerve","bumper",1,2.489,39,1,1,2,0.05
"3593","caring","skirt",2,1.062,40,1,0,3,0.075
"4172","copy","bedroom",50,8.885,1,1,1,16,0.4
"4172","anger","decay",59,10.614,2,1,0,25,0.625
"4172","prison","loaf",98,8.12,3,1,1,40,1
"4172","chicken","beet",24,7.104,4,1,0,3,0.075
"4172","risk","zero",95,8.959,5,1,1,38,0.95
"4172","banner","glide",21,6.408,6,1,0,1,0.025
"4172","shrink","mafia",82,7.43,7,1,1,36,0.9
"4172","glue","force",55,9.458,8,1,0,21,0.525
"4172","want","ascent",40,6.099,9,1,1,8,0.2
"4172","visit","glove",29,4.214,10,1,1,4,0.1
"4172","bacon","feud",75,5.599,11,1,1,34,0.85
"4172","climax","saucer",42,14.29,12,1,1,12,0.3
"4172","capital","figure",61,14.7,13,1,1,28,0.7
"4172","date","laugh",68,4.862,14,1,0,31,0.775
"4172","collect","loyalty",59,6.978,15,1,1,26,0.65
"4172","plant","worm",97,7.973,16,1,0,39,0.975
"4172","grip","beach",41,6.789,17,1,1,10,0.25
"4172","replace","roach",38,6.821,18,1,1,6,0.15
"4172","port","cinema",41,6.791,19,1,0,11,0.275
"4172","biology","temper",64,6.752,20,1,0,29,0.725
"4172","find","clown",89,7.74,21,1,0,37,0.925
"4172","bleach","ruin",71,7.01,22,1,1,32,0.8
"4172","calf","annoy",46,5.481,23,1,1,14,0.35
"4172","pork","emperor",23,5.588,24,1,1,2,0.05
"4172","fee","chowder",58,8.354,25,1,1,22,0.55
"4172","forest","knob",51,7.341,26,1,0,17,0.425
"4172","caring","skirt",45,8.719,27,1,0,13,0.325
"4172","smother","surgery",46,7.624,28,1,0,15,0.375
"4172","need","faucet",71,7.98,29,1,0,33,0.825
"4172","knock","otter",53,6.064,30,1,0,19,0.475
"4172","fan","feature",40,5.578,31,1,0,9,0.225
"4172","pea","bathtub",58,5.307,32,1,0,23,0.575
"4172","link","crisis",52,8.844,33,1,1,18,0.45
"4172","process","joker",58,10.583,34,1,1,24,0.6
"4172","nerve","bumper",53,6.132,35,1,1,20,0.5
"4172","remind","foam",32,8.027,36,1,0,5,0.125
"4172","mill","feast",76,8.429,37,1,0,35,0.875
"4172","rock","milk",60,5.741,38,1,0,27,0.675
"4172","bias","sirloin",38,5.193,39,1,0,7,0.175
"4172","bullet","walkway",67,7.786,40,1,1,30,0.75
"4480","bleach","ruin",5,3.661,1,1,1,8,0.2
"4480","anger","decay",8,1.348,2,1,0,17,0.425
"4480","grip","beach",2,2.518,3,1,1,2,0.05
"4480","bullet","walkway",5,9.311,4,1,0,9,0.225
"4480","visit","glove",5,3.966,5,1,1,10,0.25
"4480","risk","zero",56,2.878,6,1,1,40,1
"4480","bacon","feud",8,1.853,7,1,1,18,0.45
"4480","mill","feast",28,1.556,8,1,1,38,0.95
"4480","replace","roach",8,2.567,9,1,0,19,0.475
"4480","process","joker",8,15.558,10,1,1,20,0.5
"4480","want","ascent",2,2.582,11,1,0,3,0.075
"4480","glue","force",11,1.686,12,1,0,25,0.625
"4480","smother","surgery",11,1.958,13,1,1,26,0.65
"4480","climax","saucer",2,4.367,14,1,1,4,0.1
"4480","bias","sirloin",4,2.389,15,1,0,5,0.125
"4480","find","clown",11,2.062,16,1,0,27,0.675
"4480","copy","bedroom",7,6.583,17,1,0,15,0.375
"4480","remind","foam",6,9.205,18,1,1,12,0.3
"4480","forest","knob",10,3.838,19,1,1,24,0.6
"4480","biology","temper",9,2.261,20,1,0,23,0.575
"4480","need","faucet",1,4.196,21,1,0,1,0.025
"4480","chicken","beet",14,1.532,22,1,1,32,0.8
"4480","link","crisis",15,4.022,23,1,0,33,0.825
"4480","port","cinema",13,1.237,24,1,1,30,0.75
"4480","collect","loyalty",5,4.364,25,1,0,11,0.275
"4480","pea","bathtub",22,1.183,26,1,1,36,0.9
"4480","plant","worm",18,1.669,27,1,0,35,0.875
"4480","caring","skirt",4,20.869,28,1,1,6,0.15
"4480","banner","glide",11,9.389,29,1,1,28,0.7
"4480","calf","annoy",8,1.797,30,1,0,21,0.525
"4480","fan","feature",8,4.397,31,1,1,22,0.55
"4480","date","laugh",29,3.101,32,1,0,39,0.975
"4480","fee","chowder",13,1.334,33,1,0,31,0.775
"4480","shrink","mafia",4,1.724,34,1,0,7,0.175
"4480","prison","loaf",25,3.039,35,1,0,37,0.925
"4480","knock","otter",6,26.613,36,1,0,13,0.325
"4480","nerve","bumper",7,2.327,37,1,1,16,0.4
"4480","pork","emperor",11,3.254,38,1,0,29,0.725
"4480","rock","milk",6,1.295,39,1,1,14,0.35
"4480","capital","figure",16,1.422,40,1,1,34,0.85
"4524","fee","chowder",62,14.242,1,1,1,22,0.55
"4524","banner","glide",62,13.348,2,1,0,23,0.575
"4524","calf","annoy",61,10.773,3,1,1,18,0.45
"4524","bleach","ruin",84,9.742,4,1,1,40,1
"4524","link","crisis",62,7.318,5,1,1,24,0.6
"4524","need","faucet",73,8.884,6,1,1,32,0.8
"4524","knock","otter",61,8.421,7,1,0,19,0.475
"4524","biology","temper",61,10.31,8,1,1,20,0.5
"4524","want","ascent",62,8.454,9,1,0,25,0.625
"4524","fan","feature",60,9.309,10,1,1,16,0.4
"4524","caring","skirt",64,2.246,11,1,0,27,0.675
"4524","anger","decay",80,11.079,12,1,1,34,0.85
"4524","bacon","feud",62,2.982,13,1,1,26,0.65
"4524","pork","emperor",65,10.526,14,1,1,28,0.7
"4524","plant","worm",83,5.686,15,1,1,38,0.95
"4524","bias","sirloin",47,10.463,16,1,1,12,0.3
"4524","climax","saucer",45,2.382,17,1,1,10,0.25
"4524","grip","beach",61,1.91,18,1,0,21,0.525
"4524","prison","loaf",58,3.486,19,1,1,14,0.35
"4524","rock","milk",83,7.742,20,1,0,39,0.975
"4524","chicken","beet",69,2.222,21,1,0,31,0.775
"4524","date","laugh",80,9.55,22,1,0,35,0.875
"4524","capital","figure",54,3.309,23,1,0,13,0.325
"4524","port","cinema",43,1.557,24,1,0,7,0.175
"4524","nerve","bumper",40,1.837,25,1,0,5,0.125
"4524","bullet","walkway",43,2.157,26,1,1,8,0.2
"4524","forest","knob",75,14.271,27,1,0,33,0.825
"4524","mill","feast",37,1.789,28,1,1,4,0.1
"4524","process","joker",34,1.462,29,1,1,2,0.05
"4524","smother","surgery",60,2.253,30,1,0,17,0.425
"4524","glue","force",67,2.414,31,1,1,30,0.75
"4524","pea","bathtub",82,17.597,32,1,1,36,0.9
"4524","shrink","mafia",44,2.262,33,1,0,9,0.225
"4524","find","clown",65,1.748,34,1,0,29,0.725
"4524","collect","loyalty",42,4.037,35,1,1,6,0.15
"4524","copy","bedroom",59,1.894,36,1,0,15,0.375
"4524","risk","zero",82,12.436,37,1,0,37,0.925
"4524","replace","roach",45,1.534,38,1,0,11,0.275
"4524","visit","glove",36,2.093,39,1,0,3,0.075
"4524","remind","foam",30,3.644,40,1,0,1,0.025
"4595","fan","feature",15,4.254,1,1,1,16,0.4
"4595","want","ascent",4,1.827,2,1,0,5,0.125
"4595","calf","annoy",10,2.421,3,1,1,12,0.3
"4595","mill","feast",7,1.879,4,1,0,9,0.225
"4595","grip","beach",19,1.686,5,1,0,21,0.525
"4595","visit","glove",47,5.947,6,1,1,32,0.8
"4595","anger","decay",3,1.885,7,1,1,4,0.1
"4595","climax","saucer",1,1.891,8,1,0,1,0.025
"4595","find","clown",85,1.967,9,1,0,37,0.925
"4595","process","joker",80,2.582,10,1,1,36,0.9
"4595","capital","figure",60,4.733,11,1,1,34,0.85
"4595","copy","bedroom",8,1.712,12,1,0,11,0.275
"4595","smother","surgery",75,32.265,13,1,0,35,0.875
"4595","knock","otter",15,1.558,14,1,0,17,0.425
"4595","forest","knob",15,7.722,15,1,1,18,0.45
"4595","fee","chowder",7,1.638,16,1,1,10,0.25
"4595","plant","worm",14,1.854,17,1,0,13,0.325
"4595","shrink","mafia",5,1.582,18,1,1,8,0.2
"4595","port","cinema",17,3.157,19,1,0,19,0.475
"4595","remind","foam",17,9.981,20,1,1,20,0.5
"4595","date","laugh",100,2.063,21,1,1,40,1
"4595","pea","bathtub",22,1.726,22,1,1,22,0.55
"4595","risk","zero",93,1.913,23,1,1,38,0.95
"4595","biology","temper",57,3.478,24,1,0,33,0.825
"4595","bleach","ruin",99,1.54,25,1,0,39,0.975
"4595","glue","force",27,2.752,26,1,0,27,0.675
"4595","collect","loyalty",23,5.397,27,1,0,23,0.575
"4595","replace","roach",14,1.671,28,1,1,14,0.35
"4595","link","crisis",43,1.502,29,1,0,31,0.775
"4595","need","faucet",1,1.509,30,1,1,2,0.05
"4595","bias","sirloin",4,1.517,31,1,1,6,0.15
"4595","chicken","beet",4,1.431,32,1,0,7,0.175
"4595","bullet","walkway",23,1.711,33,1,1,24,0.6
"4595","bacon","feud",24,1.636,34,1,0,25,0.625
"4595","nerve","bumper",28,10.748,35,1,1,28,0.7
"4595","rock","milk",36,3.507,36,1,1,30,0.75
"4595","prison","loaf",14,1.878,37,1,0,15,0.375
"4595","banner","glide",32,2.016,38,1,0,29,0.725
"4595","caring","skirt",26,1.55,39,1,1,26,0.65
"4595","pork","emperor",1,1.344,40,1,0,3,0.075
"4659","visit","glove",71,8.071,1,1,1,24,0.6
"4659","pork","emperor",74,1.908,2,1,0,33,0.825
"4659","caring","skirt",70,1.987,3,1,1,20,0.5
"4659","risk","zero",74,1.709,4,1,1,34,0.85
"4659","nerve","bumper",77,5.242,5,1,0,39,0.975
"4659","find","clown",76,3.004,6,1,1,38,0.95
"4659","knock","otter",73,2.897,7,1,1,28,0.7
"4659","capital","figure",68,6.747,8,1,1,14,0.35
"4659","glue","force",74,12.677,9,1,0,35,0.875
"4659","chicken","beet",79,2.052,10,1,1,40,1
"4659","date","laugh",71,2.125,11,1,0,25,0.625
"4659","bias","sirloin",73,2.165,12,1,0,29,0.725
"4659","anger","decay",75,2.364,13,1,1,36,0.9
"4659","fee","chowder",71,3.354,14,1,1,26,0.65
"4659","prison","loaf",73,2.781,15,1,1,30,0.75
"4659","mill","feast",70,2.896,16,1,0,21,0.525
"4659","forest","knob",73,2.858,17,1,0,31,0.775
"4659","port","cinema",70,2.987,18,1,1,22,0.55
"4659","process","joker",69,2.668,19,1,1,18,0.45
"4659","smother","surgery",69,2.085,20,1,0,19,0.475
"4659","grip","beach",72,2.957,21,1,0,27,0.675
"4659","rock","milk",67,9.636,22,1,1,12,0.3
"4659","collect","loyalty",65,6.429,23,1,1,10,0.25
"4659","shrink","mafia",68,3.409,24,1,0,15,0.375
"4659","copy","bedroom",67,3.773,25,1,0,13,0.325
"4659","remind","foam",70,5.742,26,1,0,23,0.575
"4659","climax","saucer",75,20.9,27,1,0,37,0.925
"4659","need","faucet",63,2.405,28,1,1,6,0.15
"4659","banner","glide",73,1.918,29,1,1,32,0.8
"4659","fan","feature",68,3.64,30,1,1,16,0.4
"4659","want","ascent",66,2.755,31,1,0,11,0.275
"4659","replace","roach",55,3.218,32,1,0,1,0.025
"4659","plant","worm",59,2.172,33,1,1,2,0.05
"4659","bullet","walkway",63,3.115,34,1,0,7,0.175
"4659","pea","bathtub",62,2.5,35,1,0,3,0.075
"4659","calf","annoy",62,3.44,36,1,1,4,0.1
"4659","bacon","feud",62,5.568,37,1,0,5,0.125
"4659","link","crisis",63,3.789,38,1,1,8,0.2
"4659","biology","temper",68,9.603,39,1,0,17,0.425
"4659","bleach","ruin",64,3.268,40,1,0,9,0.225
"4857","biology","temper",5,16.969,1,1,0,3,0.075
"4857","banner","glide",39,10.537,2,1,1,20,0.5
"4857","port","cinema",45,15.175,3,1,1,22,0.55
"4857","knock","otter",4,8.048,4,1,1,2,0.05
"4857","copy","bedroom",19,7.288,5,1,1,10,0.25
"4857","shrink","mafia",20,6.808,6,1,0,11,0.275
"4857","prison","loaf",32,8.022,7,1,0,17,0.425
"4857","climax","saucer",33,10.99,8,1,1,18,0.45
"4857","capital","figure",67,7.716,9,1,1,32,0.8
"4857","bias","sirloin",7,7.628,10,1,1,4,0.1
"4857","grip","beach",55,7.712,11,1,0,25,0.625
"4857","find","clown",72,13.602,12,1,0,37,0.925
"4857","mill","feast",14,8.279,13,1,1,8,0.2
"4857","link","crisis",61,5.865,14,1,1,28,0.7
"4857","fee","chowder",60,7.224,15,1,0,27,0.675
"4857","process","joker",20,8.472,16,1,1,12,0.3
"4857","need","faucet",75,7.183,17,1,1,38,0.95
"4857","replace","roach",55,8.517,18,1,1,26,0.65
"4857","nerve","bumper",54,8.629,19,1,1,24,0.6
"4857","plant","worm",65,6.782,20,1,1,30,0.75
"4857","smother","surgery",11,8.454,21,1,0,5,0.125
"4857","fan","feature",36,19.951,22,1,0,19,0.475
"4857","pork","emperor",11,8.918,23,1,1,6,0.15
"4857","rock","milk",22,12.376,24,1,0,13,0.325
"4857","bacon","feud",13,8.881,25,1,0,7,0.175
"4857","risk","zero",82,8.229,26,1,0,39,0.975
"4857","chicken","beet",65,9.334,27,1,0,31,0.775
"4857","pea","bathtub",69,7.899,28,1,0,33,0.825
"4857","want","ascent",2,11.736,29,1,0,1,0.025
"4857","glue","force",62,7.25,30,1,0,29,0.725
"4857","forest","knob",25,7.825,31,1,1,14,0.35
"4857","visit","glove",14,12.289,32,1,0,9,0.225
"4857","calf","annoy",41,8.66,33,1,0,21,0.525
"4857","caring","skirt",25,7.491,34,1,0,15,0.375
"4857","anger","decay",70,8.272,35,1,0,35,0.875
"4857","bullet","walkway",49,10.596,36,1,0,23,0.575
"4857","collect","loyalty",69,8.51,37,1,1,34,0.85
"4857","remind","foam",29,13.685,38,1,1,16,0.4
"4857","bleach","ruin",89,11.613,39,1,1,40,1
"4857","date","laugh",71,7.872,40,1,1,36,0.9
"5025","caring","skirt",31,5.508,1,1,0,15,0.375
"5025","smother","surgery",61,2.559,2,1,1,24,0.6
"5025","climax","saucer",85,3.957,3,1,0,35,0.875
"5025","bullet","walkway",60,3.414,4,1,1,22,0.55
"5025","forest","knob",31,5.472,5,1,1,16,0.4
"5025","date","laugh",61,2.271,6,1,0,25,0.625
"5025","remind","foam",11,2.608,7,1,1,4,0.1
"5025","bleach","ruin",92,2.755,8,1,1,38,0.95
"5025","prison","loaf",23,2.752,9,1,0,9,0.225
"5025","bacon","feud",60,2.612,10,1,0,23,0.575
"5025","rock","milk",76,1.603,11,1,1,32,0.8
"5025","grip","beach",27,2.707,12,1,1,12,0.3
"5025","process","joker",22,2.608,13,1,1,8,0.2
"5025","fan","feature",71,2.963,14,1,0,29,0.725
"5025","port","cinema",83,3.953,15,1,1,34,0.85
"5025","plant","worm",100,2.234,16,1,0,39,0.975
"5025","shrink","mafia",13,2.088,17,1,0,5,0.125
